id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
2476,053018AAT0029,Agriturismi,La Valle Dell' Albegna,"Strada Vic.Le Camera dei Ladri, 23 - POLVEROSA - ALBINIA",58010,Orbetello,GR,2,,,42.44,11.21,0564 879004 - 348 3803242
2477,053018AAT0030,Agriturismi,Al Girasole,"S.P. Osa, 81, 23 - SAN DONATO - ALBINIA",58010,Orbetello,GR,3,info@algirasole.it,www.algirasole.it,42.44,11.21,0564 885604 - 349 1084695
2480,053018AAT0033,Agriturismi,Il Carrubo,"Strada Vic.le San Donato 36, 8/A - S.DONATO - ALBINIA",58010,Orbetello,GR,2,agriturismoilcarrubo@libero.it,www.agriturismoilcarrubo.com,42.44,11.21,0564 878163 - 347 0798895
2482,053018AAT0035,Agriturismi,Alberone,"Strada V.Le di Polverosa, 1B - ALBINIA",58010,Orbetello,GR,2,info@agriturismoalberone.com,www.agriturismoalberone.com,42.44,11.21,347 6144843
2483,053018AAT0036,Agriturismi,Poggetti,"S.P. 160 Amiatina, 17 - BARCA COLONNA - ALBINIA",58010,Orbetello,GR,2,agriturismo.poggetti@virgilio.it,www.poggetti.it,42.44,11.21,0564 878141
2484,053018AAT0037,Agriturismi,Buratta Silvio E Sergio,Strada V.Le delle Casacce - - TALAMONE,58010,Orbetello,GR,2,agriturismo@buratta.com,www.buratta.com,42.44,11.21,0564 885614
2485,053018AAT0038,Agriturismi,Il Giardino Dell'osa,"Str.Vicinale dei Cavallini, 8 - CAVALLINI - ALBINIA",58010,Orbetello,GR,2,info@ilgiardinodellosa.com,ilgiardinodellosa.com,42.44,11.21,0564 886352 - 334 3108438
2486,053018AAT0039,Agriturismi,Il Quadrifoglio,"Stada Prov.Le 81 Osa, 25 - TRE CERRI - S.DONATO",58010,Orbetello,GR,2,info@ilquadrifoglioagriturismo.it,www.ilquadrifoglioagriturismo.it,42.44,11.21,0564 412784 - 328 0339247
2487,053018AAT0040,Agriturismi,Il Tizzano,"Strada di Bonifica, 4 - S.DONATO - ALBINIA",58010,Orbetello,GR,1,info@iltizzano.com,www.iltizzano.com,42.44,11.21,0564 87005 - 393 9118522
2488,053018AAT0041,Agriturismi,Fonte Trilla,Strada V.le n.36 - S.DONATO - ALBINIA,58010,Orbetello,GR,2,info@fontetrilla.it,www.fontetrilla.it,42.44,11.21,0564 878214 - 349 7182245
2489,053018AAT0042,Agriturismi,Il Giardino,Strada -Vic.Le di Villa Trieste.12 - GUINZONE - ALBINIA,58010,Orbetello,GR,1,agriturismo.giardino@gmail.com,www.giardinoalmare.com,42.44,11.21,0564 870352 - 327 7035175
2491,053018AAT0044,Agriturismi,Saro Lucio,"S.P. 160 Amiatina, 17 - BARCA DEI GRAZI - ALBINIA",58010,Orbetello,GR,1,,,42.44,11.21,0564 878262 - 347 3448718
2494,053018AAT0047,Agriturismi,Bengodi,BENGODI ALTO - TALAMONACCIO,58015,Orbetello,GR,1,info@agriturismobengodi.it,www.agriturismobengodi.it,42.44,11.21,335 8333108
2495,053018AAT0048,Agriturismi,Le Colline Del Parco,"Strada Vic.le Migliorina, 2 - - FONTEBLANDA",58010,Orbetello,GR,1,lottipaolo1967@libero.it,www.collinedelparco.com,42.44,11.21,0564 885497 - 333 2882091
2496,053018AAT0049,Agriturismi,Villa Trieste,Strada Vic.le Villa Trieste - - ALBINIA,58010,Orbetello,GR,1,aquila49@yahoo.it,www.agriturismovillatrieste.com,42.44,11.21,0564 870837 - 329 4283174
14160,053018AAT0050,Agriturismi,Il Solengo,S.S. AURELIA 4B - PROVINCACCIA,58015,Orbetello,GR,1,ilsolengo@virgilio.it,www.agriturismoilsolengo.it,42.44,11.21,0564 862252 - 349 7477670
1434,053018AFR0001,Affittacamere,Foschiani & Fantoni,"Via della Spiaggia, 8 - ANSEDONIA - ORBETELLO SCALO",58016,Orbetello,GR,0,,,42.44,11.21,0564 881211
1436,053018AFR0003,Affittacamere,Cipriani Liliana,"Via Prov.Le della Giannella, 184 - ALBINIA",58010,Orbetello,GR,0,,,42.44,11.21,0564 820294
1440,053018AFR0009,Affittacamere,Mosconi Anna Clinia,"Via Aurelia Nord, 92 - - ORBETELLO SCALO",58016,Orbetello,GR,0,,,42.44,11.21,0564 862227
1441,053018AFR0011,Affittacamere,Romano Antonio,"Corso Italia, 112",58015,Orbetello,GR,0,,,42.44,11.21,0564 867109
1442,053018AFR0012,Affittacamere,Paganelli Lamberto,Via S.S.Aurelia Km.140 - TORRE LE MONACHE - ORBETELLO SCALO,58016,Orbetello,GR,0,ristorante.pitorsino@alice.it,www.ristorantepitorsino.it,42.44,11.21,0564 881433 - 333 9253891
1460,053018AFR0032,Affittacamere,Villa Bengodi S.R.L.,"Via Bengodi, 2 - - FONTEBLANDA",58010,Orbetello,GR,0,info@villabengodi.it,www.villabengodi.it,42.44,11.21,0564 885515
1463,053018AFR0035,Affittacamere,Blueberry Hills,"Strada Vicinale di Villa Trieste, 9 - - ALBINIA",58010,Orbetello,GR,0,,,42.44,11.21,0564 870279
19462,053018AFR0039,Affittacamere,Bed & Breakfast Taccioli Alice,"Strada Vicinale dei Poggi, 1/A",58015,Orbetello,GR,0,,,42.44,11.21,0564 863199 - 349 4674181
1153,053018ALB0003,Alberghi - Hotel,La Perla,"Via Etruria, 2 - NEGHELLI",58015,Orbetello,GR,1,argentariosail@hotmail.com,www.albergolaperla.it,42.44,11.21,0564 863546
1156,053018ALB0007,Alberghi - Hotel,Da Renato,"Via Aurelia Nord, 15 - - ALBINIA",58010,Orbetello,GR,2,hoteldarenato@hotmail.it,www.hoteldarenato.it,42.44,11.21,0564 870030-870011
1159,053018ALB0012,Alberghi - Hotel,Cala Di Forno,"Piazza Uccellina, 10 - - FONTEBLANDA",58010,Orbetello,GR,3,info@hotelcaladiforno.it,www.hotelcaladiforno.it,42.44,11.21,0564 885573
1160,053018ALB0013,Alberghi - Hotel,Rombino,"Via Aurelia Antica, 40 - - FONTEBLANDA",58010,Orbetello,GR,3,info@hotelrombino.it,www.hotelrombino.it,42.44,11.21,0564 885516
1161,053018ALB0014,Alberghi - Hotel,Torre Dell'osa,"S.S. Aurelia Sud, Km. 156 - FONTEBLANDA",58010,Orbetello,GR,4,info@torredellosa.it,www.torredellosa.it,42.44,11.21,0564 884953 - 0564 885584
1170,053018ALB0023,Alberghi - Hotel,La Rosa Dei Venti,"Via Calabria, 33/35 (ex Via Aurelia Sud, 108/109) - - ALBINIA",58010,Orbetello,GR,3,info@la-rosa-dei-venti.it,www.la-rosa-dei-venti.it,42.44,11.21,564870143
1171,053018ALB0024,Alberghi - Hotel,Baia Di Talamone,"Via della Marina, 23 - - TALAMONE",58010,Orbetello,GR,3,info@hotelbaiaditalamone.it,www.hotelbaiaditalamone.it,42.44,11.21,0564 887310
1172,053018ALB0025,Alberghi - Hotel,Mini Hotel,"Via Zugiani, 6 - - ORBETELLO SCALO",58016,Orbetello,GR,1,info@casalegliulivi.it,www.casalegliulivi.it,42.44,11.21,0564 864319
1173,053018ALB0026,Alberghi - Hotel,La Locanda Di Ansedonia,"Via Aurelia Km. 140, 5 - PITORSINO - ORBETELLO SCALO",58016,Orbetello,GR,1,info@lalocandadiansedonia.it,www.lalocandadiansedonia.it,42.44,11.21,0564 881317
1175,053018ALB0028,Alberghi - Hotel,Le Palme,S.S. Aurelia Km. 154 - VOLTONCINO - ALBINIA,58010,Orbetello,GR,3,info@albergolepalme.it,www.albergolepalme.it,42.44,11.21,0564 870590
1654,053018ALL0003,Alloggi Privati,Panorama Di Benedetti Loriano,"BAGNACCI DELL'OSA, 31 - FONTEBLANDA",58010,Orbetello,GR,0,,,42.44,11.21,0564 885610
1657,053018ALL0006,Alloggi Privati,Mantellassi Leopoldo,Via Aurelia Nord Km. 144 - ORBETELLO SCALO,58016,Orbetello,GR,0,,,42.44,11.21,0564 862139
1664,053018ALL0013,Alloggi Privati,"Caldori David -""casale 77""","Strada Vicinale Pilalti, 14",58015,Orbetello,GR,0,,,42.44,11.21,0564 867040
1672,053018ALL0022,Alloggi Privati,Tome' Ida,"Via Curtatone, 1",58015,Orbetello,GR,0,,,42.44,11.21,0564 860696
1673,053018ALL0023,Alloggi Privati,Manno Antonella,"S.S. Maremmana, 79 - - ALBINIA",58015,Orbetello,GR,0,,,42.44,11.21,348 3770079
17715,053018ALL0026,Alloggi Privati,Giuliana,"Via Aurelia, Sud Km 148, n.238 - - ALBINIA",58010,Orbetello,GR,0,,,42.44,11.21,0564 870246 - 347 7566129
17854,053018ALL0027,Alloggi Privati,B&b El Molino,"S.S. Aurelia Km.161,8, 298",58015,Orbetello,GR,0,info@elmolino.it,www.elmolino.it,42.44,11.21,0564 885797 - 346 5039661
2742,053018CAM0002,Campeggi,Acapulco,S.S. Aurelia Km.155 - CAMPO REGIO - ALBINIA,58010,Orbetello,GR,2,info@campeggioacapulco.com,www.campeggioacapulco.com,42.44,11.21,0564 870165
2744,053018CAM0004,Campeggi,Argentario Camping Village,TORRE SALINE,58010,Orbetello,GR,1,info@argentariocampingvillage.com,www.argentariocampingvillage.com,42.44,11.21,0564 870302
2750,053018CAM0010,Campeggi,Bocche D'albegna,TORRE SALINE - ALBINIA,58010,Orbetello,GR,2,info@bocchedalbegna.com,www.bocchedalbegna.com,42.44,11.21,0564 870097
2753,053018CAM0013,Campeggi,Marina Chiara,Via S.S.Aurelia Km.197 - VOLTONCINO - ALBINIA,58010,Orbetello,GR,2,info@marinachiara.it,www.marinachiara.it,42.44,11.21,0564 870304 - 333 4599168
1271,053018RTA0006,Residenze Turistico Alb.,Tris Hotel Rta,"Via Aurelia Km 145, 67 - CAMPOLUNGO - ORBETELLO SCALO",58015,Orbetello,GR,3,info@hoteltris.it,www.hoteltris.it,42.44,11.21,0564 862500
1273,053018RTA0008,Residenze Turistico Alb.,La Pineta,"S.S. Aurelia Km.152,800 - VOLTONCINO - ALBINIA",58010,Orbetello,GR,3,info@pinetaresidence.it,www.pinetaresidence.it,42.44,11.21,0564 870499
18918,053018RTA0011,Residenze Turistico Alb.,Residence La Venecca,S.P. le di Talamone Est 28/A - - FONTEBLANDA,58010,Orbetello,GR,3,info@residencelavenecca.it,www.residencelavenecca.it,42.44,11.21,0564 884917 - 346 3140704
3091,053018STB0002,Stabilimenti Balneari,Ai Delfini,Via Laghetto Breschi - - ALBINIA,58010,Orbetello,GR,0,,,42.44,11.21,0564 870351
3092,053018STB0003,Stabilimenti Balneari,La Strega,Loc. Ansedonia - LA TAGLIATA - ANSEDONIA,58016,Orbetello,GR,0,,,42.44,11.21,0564 881233
3097,053018STB0008,Stabilimenti Balneari,Serena,Via della Giannella - GIANNELLA,58015,Orbetello,GR,0,,,42.44,11.21,0564 820230
3102,053018STB0013,Stabilimenti Balneari,Ansedonia Lido,Via della Spiaggia - ANSEDONIA,58016,Orbetello,GR,1,,,42.44,11.21,0564 881211
1632,053016ALL0014,Alloggi Privati,Mazzini Luciano,"Via Panoramica, 62 - PORTO SANTO STEFANO",58019,Monte Argentario,GR,0,,,42.44,11.11,347 6787698
18472,053016ALL0035,Alloggi Privati,Laura,"Via Martiri D'Ungheria, 61 - - PORTO S. STEFANO",58019,Monte Argentario,GR,0,lauraseggiani@hotmail.it,,42.44,11.11,0564 812724
1138,053016ALB0007,Alberghi - Hotel,Hotel La Lucciola,"Via Panoramica, 241 - - PORTO S. STEFANO",58019,Monte Argentario,GR,2,info@lalucciola.com,www.lalucciola.com,42.44,11.11,0564 812976
1452,053018AFR0024,Affittacamere,Mantellassi Mary,"Via Lungolago Buozzi, 15",58015,Orbetello,GR,0,info@lapineta-orbetello.it,www.lapineta-orbetello.it,42.44,11.22,0564 864126
1269,053018RTA0004,Residenze Turistico Alb.,Il Lido,"S.P. le di Giannella, 125 - GIANNELLA",58015,Orbetello,GR,3,info@toscanazzurra.it,www.toscanazzurra.it,42.44,11.17,0564 821034
1265,053016RTA0006,Residenze Turistico Alb.,Il Sole Dell'argentario,"Via del Sole, 187 - - PORTO SANTO STEFANO",58019,Monte Argentario,GR,2,info@soleargentario.it,www.soleargentario.it,42.44,11.11,0564 813463
1136,053016ALB0005,Alberghi - Hotel,Hotel Vittoria,"Via del Sole, 65 - PORTO S.STEFANO",58019,Monte Argentario,GR,3,info@hvittoria.com,www.hvittoria.com,42.44,11.11,0564 818580 - 818581
1635,053016ALL0017,Alloggi Privati,Pettoello Mario,"Via dei Tonni, 8 - PORTO SANTO STEFANO",58024,Monte Argentario,GR,0,,,42.44,11.11,0564 812222 335 8232851
18337,053018ALL0028,Alloggi Privati,Bb On The Beach,"Via della Giannella, 147 - GIANNELLA",58015,Orbetello,GR,0,info@bbonthebeach.it,www.bbonthebeach.it,42.44,11.17,0564 820089 - 334 1447219
2465,053018AAT0018,Agriturismi,Fattoria Il Casalone,"S.S. Aurelia, 18",58015,Orbetello,GR,2,agriturismocasalone@hotmail.com,www.agriturismocasalone.com,42.44,11.22,0564 862160
1656,053018ALL0005,Alloggi Privati,Maggiolini Fabio - Locanda Le Mandriane,"Strada Vicinale San Donato, 36 - SAN DONATO",58015,Orbetello,GR,0,info@locandalemandriane.it,,42.44,11.22,0564 878178
2743,053018CAM0003,Campeggi,Africa,S.S. Aurelia Km.154 - VOLTONCINO - ALBINIA,58010,Orbetello,GR,2,info@campingvillageafrica.it,www.campingvillageafrica.it,42.44,11.22,0564 870245
1661,053018ALL0010,Alloggi Privati,"Durazzo Carlo -""torre Vecchia""",TORRE VECCHIA - ORBETELLO SCALO,58016,Orbetello,GR,0,info@torre-vecchia.it,,42.44,11.27,335 5313318 0564 864001
3082,053016STB0001,Stabilimenti Balneari,La Caletta,"Via Civinini, 6 - - PORTO S. STEFANO",58019,Monte Argentario,GR,0,info@hotelcaletta.it,www.hotelcaletta.it,42.44,11.11,0564 812939
1134,053016ALB0003,Alberghi - Hotel,La Caletta,"Via Guelfo Civinini, 6 - - PORTO S. STEFANO",58019,Monte Argentario,GR,3,info@hotelcaletta.it,www.hotelcaletta.it,42.44,11.11,0564 812939
1793,053003AAT0017,Agriturismi,La Fontanella Del Giardino,"Via Giardino, 28/B - GIARDINO",58011,Capalbio,GR,1,,,42.45,11.33,0564 894021 - 339 54
17125,053003AAT0037,Agriturismi,Argentario,"Via del Giardino, 24 - GIARDINO",58011,Capalbio,GR,1,,,42.45,11.33,0564 893252 - 338 3693620
14144,053003AAT0032,Agriturismi,Resort Locanda Rossa,"Strada Capalbio, 11b - - PESCIA FIORENTINA",58011,Capalbio,GR,2,info@locandarossa.com,www.locandarossa.com,42.45,11.46,0564 890462
2970,053003STB0001,Stabilimenti Balneari,Ultima Spiaggia,MARINA DEL CHIARONE,58010,Capalbio,GR,0,info@ultimaspiaggia.com,www.ultimaspiaggia.com,42.45,11.46,0564 890295
1167,053018ALB0020,Alberghi - Hotel,Dream Hotel,"Via Aurelia Nord Km.145, 68 - QUATTRO STRADE - ORBETELLO SCALO",58015,Orbetello,GR,2,anticogusto@inwind.it,www.anticogusto.com,42.45,11.25,0564 862137
1165,053018ALB0018,Alberghi - Hotel,Il Cacciatore,"Via Aurelia Nord Km.146, 204 - QUATTRO STRADE - ORBETELLO SCALO",58015,Orbetello,GR,3,goracci.emilio@tiscali.it,www.emmeti.it,42.45,11.25,0564 862020 - 862134
1272,053018RTA0007,Residenze Turistico Alb.,Podere Turicchio,Via Pantini - - ORBETELLO SCALO,58015,Orbetello,GR,2,info@podereturicchio.it,www.podereturicchio.it,42.45,11.25,339 1419396
1778,053003AAT0002,Agriturismi,Il Poggio,FICONA - PESCIA FIORENTINA,58011,Capalbio,GR,1,,,42.45,11.5,0564 895012 - 340 4901659
2269,053014AAT0019,Agriturismi,Pian Del Frate,MONTAUTO,58014,Manciano,GR,1,p.sartucci@email.it,www.agriturismopiandelfrate.com,42.45,11.59,0564 627019 - 333 2211176
1779,053003AAT0003,Agriturismi,Agriturismo Capalbio Di Renaioli,"Via Pian del Quaranta, 2 - TORRE PALAZZI",58011,Capalbio,GR,1,info@agriturismorenaioli.it,www.agriturismorenaioli.it,42.45,11.42,335 1005836
1780,053003AAT0004,Agriturismi,Vallerana,"Strada della Sgrilla, 23 - VALLERANA",58011,Capalbio,GR,3,,www.agriturismo-vallerana.com,42.45,11.42,0564 892025 - 338 1586140
1783,053003AAT0007,Agriturismi,Rosaspina,"Strada della Sgrilla, 41 - VALLERANA",58011,Capalbio,GR,1,farm.holiday@tiscalinet.it,www.agriturismo-rosaspina.com,42.45,11.42,0564 892014
1784,053003AAT0008,Agriturismi,I Poggi Etruschi,"Strada della Sgrilla, 10 - VALLERANA",58011,Capalbio,GR,1,info@poggietruschi.com,www.poggietruschi.com,42.45,11.42,335 8415736
1786,053003AAT0010,Agriturismi,Le Colline Di Capalbio,"Via Legaccioli, 1",58011,Capalbio,GR,3,,www.lecollindicapalbio.it,42.45,11.42,0564 896330 - 347-5343913
1791,053003AAT0015,Agriturismi,Il Portico,"Strada del 616, 2 - TORRE PALAZZI",58011,Capalbio,GR,2,,,42.45,11.42,0564 896694 - 347 3230335
1795,053003AAT0019,Agriturismi,Radicata,Via Valmarina - RADICATA,58011,Capalbio,GR,1,info@radicata.it,www.radicata.it,42.45,11.42,0564 896761 - 335 6495029
1796,053003AAT0020,Agriturismi,La Casetta Di Vallerana,"Strada della Sgrilla, 31 - VALLERANA",58011,Capalbio,GR,2,,,42.45,11.42,0564 892002 - 339 3855992
1797,053003AAT0021,Agriturismi,Poggio Dolce,"Strada Villa Pinciana, 8 - POGGIO DOLCE",58011,Capalbio,GR,1,poggiodolce@capalbio.it,,42.45,11.42,0564 896473 - 320 1632427
1798,053003AAT0022,Agriturismi,Le Due Querce,Via Valmarina - RADICATA,58011,Capalbio,GR,1,,,42.45,11.42,0564 896400
1800,053003AAT0024,Agriturismi,Il Casale Degli Olivi,"Strada del Tiburzi, 4 - LE FORANE",58011,Capalbio,GR,2,info@ilcasaledegliolivi.it,www.ilcasaledegliolivi.it,42.45,11.42,0564 896710 - 335 5888323
1801,053003AAT0025,Agriturismi,Cavallin Del Papa,Strada Monteforcato - VALLERONA,58011,Capalbio,GR,1,,,42.45,11.42,0564 896392 - 339 8445329
1802,053003AAT0026,Agriturismi,La Vecchia Sdriscia,"LA SDRISCIA, 1",58011,Capalbio,GR,1,,,42.45,11.42,0564 896558 - 333 6301994
1804,053003AAT0028,Agriturismi,Privilege Capalbio,"Strada Valmarina, 6 - - CAPALBIO SCALO",58010,Capalbio,GR,1,privilege.capalbio@alice.it,,42.45,11.42,0564 642907 - 329 33228681
1806,053003AAT0030,Agriturismi,Terra Etrusca,"Piemonte, 6 - - CAPALBIO SCALO",58011,Capalbio,GR,2,info@terraetrusca.it,www.aziendaveronesi.com,42.45,11.42,0564 898699 - 348 8884960
14145,053003AAT0033,Agriturismi,Montalzato,STRADA MONTALZATO,58010,Capalbio,GR,1,pellepelu@hotmail.it,,42.45,11.42,0564 893785 - 339 3249998
15290,053003AAT0035,Agriturismi,Casetta Di Vadopiano,POGGIO TRISTO,58011,Capalbio,GR,1,ale.latini.alex.@tiscali.it,,42.45,11.42,0564 890201 - 338 9086042
16691,053003AAT0036,Agriturismi,Colle Verde,Strada Legaccioli 1,58011,Capalbio,GR,1,colleverdecapalbio@libero.it,,42.45,11.42,340 3026741 - 338 8134896
962,053003ALB0006,Alberghi - Hotel,Capalbio,"Strada Casal Nuovo, 24 - POGGETTI",58011,Capalbio,GR,3,info@albergocapalbio.it,www.albergocapalbio.it,42.45,11.42,0564 899017
1538,053003ALL0001,Alloggi Privati,Alfei Quinto,"PESCIA FIORENTINA, 13",58011,Capalbio,GR,0,,,42.45,11.42,0564 895041
1540,053003ALL0003,Alloggi Privati,Mazzuoli Maria Concetta,"Strada Chiarone, 2 - PESCIA FIORENTINA",58011,Capalbio,GR,0,,,42.45,11.42,0564 895071
1542,053003ALL0005,Alloggi Privati,Bigiarini Giulia - Il Casale Dei Girasoli,"Strada del 616, n.3 - TORRE PALAZZI",58011,Capalbio,GR,0,info@ilcasaledeigirasoli.it,www.ilcasaledeigirasoli.it,42.45,11.42,0564 896122
1543,053003ALL0006,Alloggi Privati,Guidoni Fosca,"Via Umbria, 3 - - CAPALBIO SCALO",58010,Capalbio,GR,0,,,42.45,11.42,0564 898503
1544,053003ALL0007,Alloggi Privati,Marini Leonella,"Via Toscana, 36 - CAPALBIO SCALO",58010,Capalbio,GR,0,,,42.45,11.42,0564 898565
1546,053003ALL0009,Alloggi Privati,Angiolini Albano,"Strada Valmarina, 36/B - TORRE PALAZZI",58011,Capalbio,GR,0,infolacasetta@yahoo.it,,42.45,11.42,0564 896762
1551,053003ALL0014,Alloggi Privati,Alfei Fabrizio,"Strada per Pescia Fiorentina, 4/D - CHIARONE",58011,Capalbio,GR,0,,,42.45,11.42,0564 895071
1557,053003ALL0020,Alloggi Privati,"Mazzoni Enrica -""casa Mazzoni""","Strada Pesciafiorentina- Chiarone, 12 - SANT'ANGELO",58011,Capalbio,GR,0,,,42.45,11.42,0564 890635
1560,053003ALL0023,Alloggi Privati,B&b L'oleandro,"S.P. del Cutignolo, 35",58011,Capalbio,GR,0,,,42.45,11.42,0564 896059
1561,053003ALL0024,Alloggi Privati,Bed & Breakfast La Vallerana,VALLERANA CENTRO,58011,Capalbio,GR,0,,,42.45,11.42,
2715,053003CAM0002,Campeggi,Il Campeggio Di Capalbio,Loc. Chiarone Graticciaia - GRATICCIAIA - CHIARONE,58011,Capalbio,GR,2,mauro.ricci@ilcampeggiodicapalbio.it,www.ilcampeggiodicapalbio.it,42.45,11.42,0564 890101
2972,053003STB0004,Stabilimenti Balneari,Frigidaire,LOC. TORBA MARE - CAPALBIO SCALO,58010,Capalbio,GR,0,frigidaire@hotmail.it,,42.45,11.42,0564 893183
1789,053003AAT0013,Agriturismi,Tilia,"Via Valmarina, 37",58011,Capalbio,GR,3,,www.tilia.it,42.45,11.39,0564 896482 - 333 7361557
1547,053003ALL0010,Alloggi Privati,"Onori Olimpia -""le Torrette Etrusche""","Strada Pedemontana, 91",58011,Capalbio,GR,0,,,42.45,11.42,338 8829581
1554,053003ALL0017,Alloggi Privati,Cerulli Elena,"Strada Campo Le Miniere, 6",58011,Capalbio,GR,0,,,42.45,11.42,
1555,053003ALL0018,Alloggi Privati,Veronesi Danilo,"Via Piemonte, 6",58011,Capalbio,GR,0,,,42.45,11.42,0564 898519
1545,053003ALL0008,Alloggi Privati,Sartini Francesca,"Via Teano, 5",58011,Capalbio,GR,0,,,42.45,11.42,0564 896034
1287,053003AFR0002,Affittacamere,Rossi Maurizio,"Via Nuova, 11",58011,Capalbio,GR,0,rossimaurizio@legalmail.it,,42.45,11.42,0564 896014
1223,053003RTA0001,Residenze Turistico Alb.,Valle Del Buttero,"Via Silone, 21",58011,Capalbio,GR,3,info@valledelbuttero.it,www.valledelbuttero.it,42.45,11.42,0564 896097
1807,053003AAT0031,Agriturismi,Antica Pinciana,VILLA PINCIANA,58011,Capalbio,GR,1,,,42.46,11.41,0564 896281 - 335 6251182
2328,053014AAT0078,Agriturismi,La Rocca Dei Briganti,Strada Campigliola - MONTAUTO,58014,Manciano,GR,2,info@laroccadeibriganti.it,www.laroccadeibriganti.it,42.46,11.59,0564 620083 - 338 8690049
1655,053018ALL0004,Alloggi Privati,Romualdi Rolando,S.P. di Giannellla - - ALBINIA,58010,Orbetello,GR,0,,,42.47,11.19,0564 820164
2948,053018CAF0001,Case per Ferie,Centro Educazione Ambientale  A.Peccei,"S.P. Giannella, 174 - GIANNELLA - ALBINIA",58010,Orbetello,GR,0,marco.faiola@pandaavventure.com,www.pandaavventure.com,42.47,11.19,0564 820297 - 06 44362315
2741,053018CAM0001,Campeggi,Orbetello Camping Village,"S.P. Giannella, 166 - - ALBINIA",58010,Orbetello,GR,3,info@orbetellocampingvillage.com,www.orbetellocampingvillage.com,42.47,11.19,0564 820201
2890,053018CAV0007,Case per Vacanze,Casa Ficulle,"S.P. le di Giannella, 210/212 - - ALBINIA",58010,Orbetello,GR,0,info@casaficulle.it,www.casaficulle.it,42.47,11.19,0564 870275
1270,053018RTA0005,Residenze Turistico Alb.,Argentario International Village,S.P. della Giannella - ALBINIA,58010,Orbetello,GR,3,info@argentariocampingvillage.com,www.argentariocampingvillage.com,42.47,11.19,0564 870302
3103,053018STB0014,Stabilimenti Balneari,Florida,"S.P. 36 della Giannella, 231 - ALBINIA",58010,Orbetello,GR,3,,,42.47,11.19,0564 820316
2751,053018CAM0011,Campeggi,Campo Regio,"Via Aurelia, 209 - - ALBINIA",58010,Orbetello,GR,1,info@campingcamporegio.it,www.campingcamporegio.it,42.47,11.24,0564 870163
2456,053018AAT0009,Agriturismi,La Selva,S.P.81 OSA n.7 - - ALBINIA,58010,Orbetello,GR,2,info.it@laselva-bio.eu,www.laselva-bio.it,42.47,11.24,0564 885669 - 331 4069156
1166,053018ALB0019,Alberghi - Hotel,Vecchia Maremma,"Via Aurelia Km.146, 400 - QUATTROSTRADE - ORBETELLO SCALO",58016,Orbetello,GR,3,info@vecchiamaremma.it,www.vecchiamaremma.it,42.47,11.23,0564 862147 - 0564 865105
1781,053003AAT0005,Agriturismi,Agrifoglio,"Strada del Giardino, 26 - GIARDINO - BORGO CARIGE",58010,Capalbio,GR,3,info@capalbioagriturismo.it,www.capalbioagriturismo.it,42.48,11.38,0564 894010 - 338 3693620
1782,053003AAT0006,Agriturismi,Oasi Botanico Naturalistica Capalbiaccio,BORGO CARIGE,58010,Capalbio,GR,0,,,42.48,11.38,0564 864195
1788,053003AAT0012,Agriturismi,I Fattori,Via Aurelia Km. 128 - - BORGO CARIGE,58010,Capalbio,GR,1,,,42.48,11.38,0564 890237
1777,053003AAT0001,Agriturismi,Ghiaccio Bosco,"STRADA DELLA SGRILLA,4",58011,Capalbio,GR,3,info@ghiacciobosco.com,www.ghiacciobosco.com,42.48,11.43,0564 896539 - 339 5662578
