id,codeserc,tipologia,nome,indirizzo,cap,citta,provincia,stelle,email,url,lt,lg,telefono
2477,053018AAT0030,Agriturismi,Al Girasole,"S.P. Osa, 81, 23 - San Donato - Albinia",58010,Orbetello,GR,3,info@algirasole.it,www.algirasole.it,42.439647,11.212408,0564 885604 - 349 1084695
2480,053018AAT0033,Agriturismi,Il Carrubo,"Strada Vic.Le San Donato 36, 8/a - S.Donato - Albinia",58010,Orbetello,GR,2,agriturismoilcarrubo@libero.it,www.agriturismoilcarrubo.com,42.439647,11.212408,0564 878163 - 347 0798895
2482,053018AAT0035,Agriturismi,Alberone,"Strada V.Le Di Polverosa, 1b - Albinia",58010,Orbetello,GR,2,info@agriturismoalberone.com,www.agriturismoalberone.com,42.439647,11.212408,347 6144843
2483,053018AAT0036,Agriturismi,Poggetti,"S.P. 160 Amiatina, 17 - Barca Colonna - Albinia",58010,Orbetello,GR,2,agriturismo.poggetti@virgilio.it,www.poggetti.it,42.439647,11.212408,0564 878141
2484,053018AAT0037,Agriturismi,Buratta Silvio E Sergio,Strada V.Le Delle Casacce - - Talamone,58010,Orbetello,GR,2,agriturismo@buratta.com,www.buratta.com,42.439647,11.212408,0564 885614
2485,053018AAT0038,Agriturismi,Il Giardino Dell'osa,"Str.Vicinale Dei Cavallini, 8 - Cavallini - Albinia",58010,Orbetello,GR,2,info@ilgiardinodellosa.com,ilgiardinodellosa.com,42.439647,11.212408,0564 886352 - 334 3108438
2486,053018AAT0039,Agriturismi,Il Quadrifoglio,"Stada Prov.Le 81 Osa, 25 - Tre Cerri - S.Donato",58010,Orbetello,GR,2,info@ilquadrifoglioagriturismo.it,www.ilquadrifoglioagriturismo.it,42.439647,11.212408,0564 412784 - 328 0339247
2487,053018AAT0040,Agriturismi,Il Tizzano,"Strada Di Bonifica, 4 - S.Donato - Albinia",58010,Orbetello,GR,1,info@iltizzano.com,www.iltizzano.com,42.439647,11.212408,0564 87005 - 393 9118522
2488,053018AAT0041,Agriturismi,Fonte Trilla,Strada V.Le N.36 - S.Donato - Albinia,58010,Orbetello,GR,2,info@fontetrilla.it,www.fontetrilla.it,42.439647,11.212408,0564 878214 - 349 7182245
2489,053018AAT0042,Agriturismi,Il Giardino,Strada -vic.Le Di Villa Trieste.12 - Guinzone - Albinia,58010,Orbetello,GR,1,agriturismo.giardino@gmail.com,www.giardinoalmare.com,42.439647,11.212408,0564 870352 - 327 7035175
2491,053018AAT0044,Agriturismi,Saro Lucio,"S.P. 160 Amiatina, 17 - Barca Dei Grazi - Albinia",58010,Orbetello,GR,1,,,42.439647,11.212408,0564 878262 - 347 3448718
2494,053018AAT0047,Agriturismi,Bengodi,Bengodi Alto - Talamonaccio,58015,Orbetello,GR,1,info@agriturismobengodi.it,www.agriturismobengodi.it,42.439647,11.212408,335 8333108
2495,053018AAT0048,Agriturismi,Le Colline Del Parco,"Strada Vic.Le Migliorina, 2 - - Fonteblanda",58010,Orbetello,GR,1,lottipaolo1967@libero.it,www.collinedelparco.com,42.439647,11.212408,0564 885497 - 333 2882091
2496,053018AAT0049,Agriturismi,Villa Trieste,Strada Vic.Le Villa Trieste - - Albinia,58010,Orbetello,GR,1,aquila49@yahoo.it,www.agriturismovillatrieste.com,42.439647,11.212408,0564 870837 - 329 4283174
14160,053018AAT0050,Agriturismi,Il Solengo,S.S. Aurelia 4b - Provincaccia,58015,Orbetello,GR,1,ilsolengo@virgilio.it,www.agriturismoilsolengo.it,42.439647,11.212408,0564 862252 - 349 7477670
1434,053018AFR0001,Affittacamere,Foschiani & Fantoni,"Via Della Spiaggia, 8 - Ansedonia - Orbetello Scalo",58016,Orbetello,GR,,,,42.439647,11.212408,0564 881211
1436,053018AFR0003,Affittacamere,Cipriani Liliana,"Via Prov.Le Della Giannella, 184 - Albinia",58010,Orbetello,GR,,,,42.439647,11.212408,0564 820294
1440,053018AFR0009,Affittacamere,Mosconi Anna Clinia,"Via Aurelia Nord, 92 - - Orbetello Scalo",58016,Orbetello,GR,,,,42.439647,11.212408,0564 862227
1441,053018AFR0011,Affittacamere,Romano Antonio,"Corso Italia, 112",58015,Orbetello,GR,,,,42.439647,11.212408,0564 867109
1442,053018AFR0012,Affittacamere,Paganelli Lamberto,Via S.S.Aurelia Km.140 - Torre Le Monache - Orbetello Scalo,58016,Orbetello,GR,,ristorante.pitorsino@alice.it,www.ristorantepitorsino.it,42.439647,11.212408,0564 881433 - 333 9253891
1460,053018AFR0032,Affittacamere,Villa Bengodi S.R.L.,"Via Bengodi, 2 - - Fonteblanda",58010,Orbetello,GR,,info@villabengodi.it,www.villabengodi.it,42.439647,11.212408,0564 885515
1463,053018AFR0035,Affittacamere,Blueberry Hills,"Strada Vicinale Di Villa Trieste, 9 - - Albinia",58010,Orbetello,GR,,,,42.439647,11.212408,0564 870279
19462,053018AFR0039,Affittacamere,Bed & Breakfast Taccioli Alice,"Strada Vicinale Dei Poggi, 1/a",58015,Orbetello,GR,,,,42.439647,11.212408,0564 863199 - 349 4674181
1153,053018ALB0003,Alberghi - Hotel,La Perla,"Via Etruria, 2 - Neghelli",58015,Orbetello,GR,1,argentariosail@hotmail.com,www.albergolaperla.it,42.439647,11.212408,0564 863546
1156,053018ALB0007,Alberghi - Hotel,Da Renato,"Via Aurelia Nord, 15 - - Albinia",58010,Orbetello,GR,2,hoteldarenato@hotmail.it,www.hoteldarenato.it,42.439647,11.212408,0564 870030-870011
1159,053018ALB0012,Alberghi - Hotel,Cala Di Forno,"Piazza Uccellina, 10 - - Fonteblanda",58010,Orbetello,GR,3,info@hotelcaladiforno.it,www.hotelcaladiforno.it,42.439647,11.212408,0564 885573
1160,053018ALB0013,Alberghi - Hotel,Rombino,"Via Aurelia Antica, 40 - - Fonteblanda",58010,Orbetello,GR,3,info@hotelrombino.it,www.hotelrombino.it,42.439647,11.212408,0564 885516
1161,053018ALB0014,Alberghi - Hotel,Torre Dell'osa,"S.S. Aurelia Sud, Km. 156 - Fonteblanda",58010,Orbetello,GR,4,info@torredellosa.it,www.torredellosa.it,42.439647,11.212408,0564 884953 - 0564 885584
1170,053018ALB0023,Alberghi - Hotel,La Rosa Dei Venti,"Via Calabria, 33/35 (ex Via Aurelia Sud, 108/109) - - Albinia",58010,Orbetello,GR,3,info@la-rosa-dei-venti.it,www.la-rosa-dei-venti.it,42.439647,11.212408,564870143
1171,053018ALB0024,Alberghi - Hotel,Baia Di Talamone,"Via Della Marina, 23 - - Talamone",58010,Orbetello,GR,3,info@hotelbaiaditalamone.it,www.hotelbaiaditalamone.it,42.439647,11.212408,0564 887310
1172,053018ALB0025,Alberghi - Hotel,Mini Hotel,"Via Zugiani, 6 - - Orbetello Scalo",58016,Orbetello,GR,1,info@casalegliulivi.it,www.casalegliulivi.it,42.439647,11.212408,0564 864319
1173,053018ALB0026,Alberghi - Hotel,La Locanda Di Ansedonia,"Via Aurelia Km. 140, 5 - Pitorsino - Orbetello Scalo",58016,Orbetello,GR,1,info@lalocandadiansedonia.it,www.lalocandadiansedonia.it,42.439647,11.212408,0564 881317
1175,053018ALB0028,Alberghi - Hotel,Le Palme,S.S. Aurelia Km. 154 - Voltoncino - Albinia,58010,Orbetello,GR,3,info@albergolepalme.it,www.albergolepalme.it,42.439647,11.212408,0564 870590
1654,053018ALL0003,Alloggi Privati,Panorama Di Benedetti Loriano,"Bagnacci Dell'osa, 31 - Fonteblanda",58010,Orbetello,GR,,,,42.439647,11.212408,0564 885610
1657,053018ALL0006,Alloggi Privati,Mantellassi Leopoldo,Via Aurelia Nord Km. 144 - Orbetello Scalo,58016,Orbetello,GR,,,,42.439647,11.212408,0564 862139
1664,053018ALL0013,Alloggi Privati,"Caldori David -""casale 77""","Strada Vicinale Pilalti, 14",58015,Orbetello,GR,,,,42.439647,11.212408,0564 867040
1672,053018ALL0022,Alloggi Privati,Tome' Ida,"Via Curtatone, 1",58015,Orbetello,GR,,,,42.439647,11.212408,0564 860696
1673,053018ALL0023,Alloggi Privati,Manno Antonella,"S.S. Maremmana, 79 - - Albinia",58015,Orbetello,GR,,,,42.439647,11.212408,348 3770079
17715,053018ALL0026,Alloggi Privati,Giuliana,"Via Aurelia, Sud Km 148, N.238 - - Albinia",58010,Orbetello,GR,,,,42.439647,11.212408,0564 870246 - 347 7566129
17854,053018ALL0027,Alloggi Privati,B&b El Molino,"S.S. Aurelia Km.161,8, 298",58015,Orbetello,GR,,info@elmolino.it,www.elmolino.it,42.439647,11.212408,0564 885797 - 346 5039661
2742,053018CAM0002,Campeggi,Acapulco,S.S. Aurelia Km.155 - Campo Regio - Albinia,58010,Orbetello,GR,2,info@campeggioacapulco.com,www.campeggioacapulco.com,42.439647,11.212408,0564 870165
2744,053018CAM0004,Campeggi,Argentario Camping Village,Torre Saline,58010,Orbetello,GR,1,info@argentariocampingvillage.com,www.argentariocampingvillage.com,42.439647,11.212408,0564 870302
2750,053018CAM0010,Campeggi,Bocche D'albegna,Torre Saline - Albinia,58010,Orbetello,GR,2,info@bocchedalbegna.com,www.bocchedalbegna.com,42.439647,11.212408,0564 870097
2753,053018CAM0013,Campeggi,Marina Chiara,Via S.S.Aurelia Km.197 - Voltoncino - Albinia,58010,Orbetello,GR,2,info@marinachiara.it,www.marinachiara.it,42.439647,11.212408,0564 870304 - 333 4599168
1271,053018RTA0006,Residenze Turistico Alb.,Tris Hotel Rta,"Via Aurelia Km 145, 67 - Campolungo - Orbetello Scalo",58015,Orbetello,GR,3,info@hoteltris.it,www.hoteltris.it,42.439647,11.212408,0564 862500
1273,053018RTA0008,Residenze Turistico Alb.,La Pineta,"S.S. Aurelia Km.152,800 - Voltoncino - Albinia",58010,Orbetello,GR,3,info@pinetaresidence.it,www.pinetaresidence.it,42.439647,11.212408,0564 870499
18918,053018RTA0011,Residenze Turistico Alb.,Residence La Venecca,S.P. Le Di Talamone Est 28/a - - Fonteblanda,58010,Orbetello,GR,3,info@residencelavenecca.it,www.residencelavenecca.it,42.439647,11.212408,0564 884917 - 346 3140704
3091,053018STB0002,Stabilimenti Balneari,Ai Delfini,Via Laghetto Breschi - - Albinia,58010,Orbetello,GR,,,,42.439647,11.212408,0564 870351
3092,053018STB0003,Stabilimenti Balneari,La Strega,Loc. Ansedonia - La Tagliata - Ansedonia,58016,Orbetello,GR,,,,42.439647,11.212408,0564 881233
3097,053018STB0008,Stabilimenti Balneari,Serena,Via Della Giannella - Giannella,58015,Orbetello,GR,,,,42.439647,11.212408,0564 820230
3102,053018STB0013,Stabilimenti Balneari,Ansedonia Lido,Via Della Spiaggia - Ansedonia,58016,Orbetello,GR,1,,,42.439647,11.212408,0564 881211
1632,053016ALL0014,Alloggi Privati,Mazzini Luciano,"Via Panoramica, 62 - Porto Santo Stefano",58019,Monte Argentario,GR,,,,42.439908,11.113265,347 6787698
18472,053016ALL0035,Alloggi Privati,Laura,"Via Martiri D'ungheria, 61 - - Porto S. Stefano",58019,Monte Argentario,GR,,lauraseggiani@hotmail.it,,42.440043,11.114163,0564 812724
1138,053016ALB0007,Alberghi - Hotel,Hotel La Lucciola,"Via Panoramica, 241 - - Porto S. Stefano",58019,Monte Argentario,GR,2,info@lalucciola.com,www.lalucciola.com,42.440248,11.113277,0564 812976
1452,053018AFR0024,Affittacamere,Mantellassi Mary,"Via Lungolago Buozzi, 15",58015,Orbetello,GR,,info@lapineta-orbetello.it,www.lapineta-orbetello.it,42.440253,11.2229,0564 864126
1269,053018RTA0004,Residenze Turistico Alb.,Il Lido,"S.P. Le Di Giannella, 125 - Giannella",58015,Orbetello,GR,3,info@toscanazzurra.it,www.toscanazzurra.it,42.440398,11.169995,0564 821034
1265,053016RTA0006,Residenze Turistico Alb.,Il Sole Dell'argentario,"Via Del Sole, 187 - - Porto Santo Stefano",58019,Monte Argentario,GR,2,info@soleargentario.it,www.soleargentario.it,42.440468,11.110978,0564 813463
1136,053016ALB0005,Alberghi - Hotel,Hotel Vittoria,"Via Del Sole, 65 - Porto S.Stefano",58019,Monte Argentario,GR,3,info@hvittoria.com,www.hvittoria.com,42.440577,11.111887,0564 818580 - 818581
1635,053016ALL0017,Alloggi Privati,Pettoello Mario,"Via Dei Tonni, 8 - Porto Santo Stefano",58024,Monte Argentario,GR,,,,42.440871,11.114676,0564 812222 335 8232851
18337,053018ALL0028,Alloggi Privati,Bb On The Beach,"Via Della Giannella, 147 - Giannella",58015,Orbetello,GR,,info@bbonthebeach.it,www.bbonthebeach.it,42.441203,11.170773,0564 820089 - 334 1447219
2465,053018AAT0018,Agriturismi,Fattoria Il Casalone,"S.S. Aurelia, 18",58015,Orbetello,GR,2,agriturismocasalone@hotmail.com,www.agriturismocasalone.com,42.442268,11.220662,0564 862160
1656,053018ALL0005,Alloggi Privati,Maggiolini Fabio - Locanda Le Mandriane,"Strada Vicinale San Donato, 36 - San Donato",58015,Orbetello,GR,,info@locandalemandriane.it,,42.442268,11.220662,0564 878178
2743,053018CAM0003,Campeggi,Africa,S.S. Aurelia Km.154 - Voltoncino - Albinia,58010,Orbetello,GR,2,info@campingvillageafrica.it,www.campingvillageafrica.it,42.442268,11.220662,0564 870245
1661,053018ALL0010,Alloggi Privati,"Durazzo Carlo -""torre Vecchia""",Torre Vecchia - Orbetello Scalo,58016,Orbetello,GR,,info@torre-vecchia.it,,42.442446,11.268934,335 5313318 0564 864001
3082,053016STB0001,Stabilimenti Balneari,La Caletta,"Via Civinini, 6 - - Porto S. Stefano",58019,Monte Argentario,GR,,info@hotelcaletta.it,www.hotelcaletta.it,42.443393,11.114502,0564 812939
1134,053016ALB0003,Alberghi - Hotel,La Caletta,"Via Guelfo Civinini, 6 - - Porto S. Stefano",58019,Monte Argentario,GR,3,info@hotelcaletta.it,www.hotelcaletta.it,42.443914,11.114099,0564 812939
1793,053003AAT0017,Agriturismi,La Fontanella Del Giardino,"Via Giardino, 28/b - Giardino",58011,Capalbio,GR,1,,,42.445967,11.334902,0564 894021 - 339 54
17125,053003AAT0037,Agriturismi,Argentario,"Via Del Giardino, 24 - Giardino",58011,Capalbio,GR,1,,,42.445998,11.334896,0564 893252 - 338 3693620
14144,053003AAT0032,Agriturismi,Resort Locanda Rossa,"Strada Capalbio, 11b - - Pescia Fiorentina",58011,Capalbio,GR,2,info@locandarossa.com,www.locandarossa.com,42.446082,11.45794,0564 890462
2970,053003STB0001,Stabilimenti Balneari,Ultima Spiaggia,Marina Del Chiarone,58010,Capalbio,GR,,info@ultimaspiaggia.com,www.ultimaspiaggia.com,42.447202,11.456441,0564 890295
1167,053018ALB0020,Alberghi - Hotel,Dream Hotel,"Via Aurelia Nord Km.145, 68 - Quattro Strade - Orbetello Scalo",58015,Orbetello,GR,2,anticogusto@inwind.it,www.anticogusto.com,42.447519,11.248444,0564 862137
1165,053018ALB0018,Alberghi - Hotel,Il Cacciatore,"Via Aurelia Nord Km.146, 204 - Quattro Strade - Orbetello Scalo",58015,Orbetello,GR,3,goracci.emilio@tiscali.it,www.emmeti.it,42.447519,11.248444,0564 862020 - 862134
1272,053018RTA0007,Residenze Turistico Alb.,Podere Turicchio,Via Pantini - - Orbetello Scalo,58015,Orbetello,GR,2,info@podereturicchio.it,www.podereturicchio.it,42.449987,11.252211,339 1419396
1778,053003AAT0002,Agriturismi,Il Poggio,Ficona - Pescia Fiorentina,58011,Capalbio,GR,1,,,42.450279,11.501648,0564 895012 - 340 4901659
2269,053014AAT0019,Agriturismi,Pian Del Frate,Montauto,58014,Manciano,GR,1,p.sartucci@email.it,www.agriturismopiandelfrate.com,42.450521,11.588191,0564 627019 - 333 2211176
1779,053003AAT0003,Agriturismi,Agriturismo Capalbio Di Renaioli,"Via Pian Del Quaranta, 2 - Torre Palazzi",58011,Capalbio,GR,1,info@agriturismorenaioli.it,www.agriturismorenaioli.it,42.453387,11.4237,335 1005836
1780,053003AAT0004,Agriturismi,Vallerana,"Strada Della Sgrilla, 23 - Vallerana",58011,Capalbio,GR,3,,www.agriturismo-vallerana.com,42.453387,11.4237,0564 892025 - 338 1586140
1783,053003AAT0007,Agriturismi,Rosaspina,"Strada Della Sgrilla, 41 - Vallerana",58011,Capalbio,GR,1,farm.holiday@tiscalinet.it,www.agriturismo-rosaspina.com,42.453387,11.4237,0564 892014
1784,053003AAT0008,Agriturismi,I Poggi Etruschi,"Strada Della Sgrilla, 10 - Vallerana",58011,Capalbio,GR,1,info@poggietruschi.com,www.poggietruschi.com,42.453387,11.4237,335 8415736
1786,053003AAT0010,Agriturismi,Le Colline Di Capalbio,"Via Legaccioli, 1",58011,Capalbio,GR,3,,www.lecollindicapalbio.it,42.453387,11.4237,0564 896330 - 347-5343913
1791,053003AAT0015,Agriturismi,Il Portico,"Strada Del 616, 2 - Torre Palazzi",58011,Capalbio,GR,2,,,42.453387,11.4237,0564 896694 - 347 3230335
1795,053003AAT0019,Agriturismi,Radicata,Via Valmarina - Radicata,58011,Capalbio,GR,1,info@radicata.it,www.radicata.it,42.453387,11.4237,0564 896761 - 335 6495029
1796,053003AAT0020,Agriturismi,La Casetta Di Vallerana,"Strada Della Sgrilla, 31 - Vallerana",58011,Capalbio,GR,2,,,42.453387,11.4237,0564 892002 - 339 3855992
1797,053003AAT0021,Agriturismi,Poggio Dolce,"Strada Villa Pinciana, 8 - Poggio Dolce",58011,Capalbio,GR,1,poggiodolce@capalbio.it,,42.453387,11.4237,0564 896473 - 320 1632427
1798,053003AAT0022,Agriturismi,Le Due Querce,Via Valmarina - Radicata,58011,Capalbio,GR,1,,,42.453387,11.4237,0564 896400
1800,053003AAT0024,Agriturismi,Il Casale Degli Olivi,"Strada Del Tiburzi, 4 - Le Forane",58011,Capalbio,GR,2,info@ilcasaledegliolivi.it,www.ilcasaledegliolivi.it,42.453387,11.4237,0564 896710 - 335 5888323
1801,053003AAT0025,Agriturismi,Cavallin Del Papa,Strada Monteforcato - Vallerona,58011,Capalbio,GR,1,,,42.453387,11.4237,0564 896392 - 339 8445329
1802,053003AAT0026,Agriturismi,La Vecchia Sdriscia,"La Sdriscia, 1",58011,Capalbio,GR,1,,,42.453387,11.4237,0564 896558 - 333 6301994
1804,053003AAT0028,Agriturismi,Privilege Capalbio,"Strada Valmarina, 6 - - Capalbio Scalo",58010,Capalbio,GR,1,privilege.capalbio@alice.it,,42.453387,11.4237,0564 642907 - 329 33228681
1806,053003AAT0030,Agriturismi,Terra Etrusca,"Piemonte, 6 - - Capalbio Scalo",58011,Capalbio,GR,2,info@terraetrusca.it,www.aziendaveronesi.com,42.453387,11.4237,0564 898699 - 348 8884960
14145,053003AAT0033,Agriturismi,Montalzato,Strada Montalzato,58010,Capalbio,GR,1,pellepelu@hotmail.it,,42.453387,11.4237,0564 893785 - 339 3249998
15290,053003AAT0035,Agriturismi,Casetta Di Vadopiano,Poggio Tristo,58011,Capalbio,GR,1,ale.latini.alex.@tiscali.it,,42.453387,11.4237,0564 890201 - 338 9086042
16691,053003AAT0036,Agriturismi,Colle Verde,Strada Legaccioli 1,58011,Capalbio,GR,1,colleverdecapalbio@libero.it,,42.453387,11.4237,340 3026741 - 338 8134896
962,053003ALB0006,Alberghi - Hotel,Capalbio,"Strada Casal Nuovo, 24 - Poggetti",58011,Capalbio,GR,3,info@albergocapalbio.it,www.albergocapalbio.it,42.453387,11.4237,0564 899017
1538,053003ALL0001,Alloggi Privati,Alfei Quinto,"Pescia Fiorentina, 13",58011,Capalbio,GR,,,,42.453387,11.4237,0564 895041
1540,053003ALL0003,Alloggi Privati,Mazzuoli Maria Concetta,"Strada Chiarone, 2 - Pescia Fiorentina",58011,Capalbio,GR,,,,42.453387,11.4237,0564 895071
1542,053003ALL0005,Alloggi Privati,Bigiarini Giulia - Il Casale Dei Girasoli,"Strada Del 616, N.3 - Torre Palazzi",58011,Capalbio,GR,,info@ilcasaledeigirasoli.it,www.ilcasaledeigirasoli.it,42.453387,11.4237,0564 896122
1543,053003ALL0006,Alloggi Privati,Guidoni Fosca,"Via Umbria, 3 - - Capalbio Scalo",58010,Capalbio,GR,,,,42.453387,11.4237,0564 898503
1544,053003ALL0007,Alloggi Privati,Marini Leonella,"Via Toscana, 36 - Capalbio Scalo",58010,Capalbio,GR,,,,42.453387,11.4237,0564 898565
1546,053003ALL0009,Alloggi Privati,Angiolini Albano,"Strada Valmarina, 36/b - Torre Palazzi",58011,Capalbio,GR,,infolacasetta@yahoo.it,,42.453387,11.4237,0564 896762
1551,053003ALL0014,Alloggi Privati,Alfei Fabrizio,"Strada Per Pescia Fiorentina, 4/d - Chiarone",58011,Capalbio,GR,,,,42.453387,11.4237,0564 895071
1557,053003ALL0020,Alloggi Privati,"Mazzoni Enrica -""casa Mazzoni""","Strada Pesciafiorentina- Chiarone, 12 - Sant'angelo",58011,Capalbio,GR,,,,42.453387,11.4237,0564 890635
1560,053003ALL0023,Alloggi Privati,B&b L'oleandro,"S.P. Del Cutignolo, 35",58011,Capalbio,GR,,,,42.453387,11.4237,0564 896059
1561,053003ALL0024,Alloggi Privati,Bed & Breakfast La Vallerana,Vallerana Centro,58011,Capalbio,GR,,,,42.453387,11.4237,
2715,053003CAM0002,Campeggi,Il Campeggio Di Capalbio,Loc. Chiarone Graticciaia - Graticciaia - Chiarone,58011,Capalbio,GR,2,mauro.ricci@ilcampeggiodicapalbio.it,www.ilcampeggiodicapalbio.it,42.453387,11.4237,0564 890101
2972,053003STB0004,Stabilimenti Balneari,Frigidaire,Loc. Torba Mare - Capalbio Scalo,58010,Capalbio,GR,,frigidaire@hotmail.it,,42.453387,11.4237,0564 893183
1789,053003AAT0013,Agriturismi,Tilia,"Via Valmarina, 37",58011,Capalbio,GR,3,,www.tilia.it,42.454147,11.388857,0564 896482 - 333 7361557
1547,053003ALL0010,Alloggi Privati,"Onori Olimpia -""le Torrette Etrusche""","Strada Pedemontana, 91",58011,Capalbio,GR,,,,42.454224,11.421535,338 8829581
1554,053003ALL0017,Alloggi Privati,Cerulli Elena,"Strada Campo Le Miniere, 6",58011,Capalbio,GR,,,,42.454224,11.421535,
1555,053003ALL0018,Alloggi Privati,Veronesi Danilo,"Via Piemonte, 6",58011,Capalbio,GR,,,,42.454224,11.421535,0564 898519
1545,053003ALL0008,Alloggi Privati,Sartini Francesca,"Via Teano, 5",58011,Capalbio,GR,,,,42.45431,11.420002,0564 896034
1287,053003AFR0002,Affittacamere,Rossi Maurizio,"Via Nuova, 11",58011,Capalbio,GR,,rossimaurizio@legalmail.it,,42.454435,11.420387,0564 896014
1223,053003RTA0001,Residenze Turistico Alb.,Valle Del Buttero,"Via Silone, 21",58011,Capalbio,GR,3,info@valledelbuttero.it,www.valledelbuttero.it,42.454862,11.421762,0564 896097
1807,053003AAT0031,Agriturismi,Antica Pinciana,Villa Pinciana,58011,Capalbio,GR,1,,,42.456114,11.406326,0564 896281 - 335 6251182
2328,053014AAT0078,Agriturismi,La Rocca Dei Briganti,Strada Campigliola - Montauto,58014,Manciano,GR,2,info@laroccadeibriganti.it,www.laroccadeibriganti.it,42.45885,11.589834,0564 620083 - 338 8690049
1655,053018ALL0004,Alloggi Privati,Romualdi Rolando,S.P. Di Giannellla - - Albinia,58010,Orbetello,GR,,,,42.465995,11.187175,0564 820164
2948,053018CAF0001,Case per Ferie,Centro Educazione Ambientale  A.Peccei,"S.P. Giannella, 174 - Giannella - Albinia",58010,Orbetello,GR,,marco.faiola@pandaavventure.com,www.pandaavventure.com,42.465995,11.187175,0564 820297 - 06 44362315
