ID_NOTICE_CAN,TED_NOTICE_URL,YEAR,ID_TYPE,DT_DISPATCH,XSD_VERSION,CANCELLED,CORRECTIONS,B_MULTIPLE_CAE,CAE_NAME,CAE_NATIONALID,CAE_ADDRESS,CAE_TOWN,CAE_POSTAL_CODE,CAE_GPA_ANNEX,ISO_COUNTRY_CODE,ISO_COUNTRY_CODE_GPA,B_MULTIPLE_COUNTRY,ISO_COUNTRY_CODE_ALL,CAE_TYPE,EU_INST_CODE,MAIN_ACTIVITY,B_ON_BEHALF,B_INVOLVES_JOINT_PROCUREMENT,B_AWARDED_BY_CENTRAL_BODY,TYPE_OF_CONTRACT,TAL_LOCATION_NUTS,B_FRA_AGREEMENT,FRA_ESTIMATED,B_FRA_CONTRACT,B_DYN_PURCH_SYST,CPV,MAIN_CPV_CODE_GPA,ID_LOT,ADDITIONAL_CPVS,B_GPA,GPA_COVERAGE,LOTS_NUMBER,VALUE_EURO,VALUE_EURO_FIN_1,VALUE_EURO_FIN_2,B_EU_FUNDS,TOP_TYPE,B_ACCELERATED,OUT_OF_DIRECTIVES,CRIT_CODE,CRIT_PRICE_WEIGHT,CRIT_CRITERIA,CRIT_WEIGHTS,B_ELECTRONIC_AUCTION,NUMBER_AWARDS,ID_AWARD,ID_LOT_AWARDED,INFO_ON_NON_AWARD,INFO_UNPUBLISHED,B_AWARDED_TO_A_GROUP,WIN_NAME,WIN_NATIONALID,WIN_ADDRESS,WIN_TOWN,WIN_POSTAL_CODE,WIN_COUNTRY_CODE,B_CONTRACTOR_SME,CONTRACT_NUMBER,TITLE,NUMBER_OFFERS,NUMBER_TENDERS_SME,NUMBER_TENDERS_OTHER_EU,NUMBER_TENDERS_NON_EU,NUMBER_OFFERS_ELECTR,AWARD_EST_VALUE_EURO,AWARD_VALUE_EURO,AWARD_VALUE_EURO_FIN_1,B_SUBCONTRACTED,DT_AWARD
201638823,ted.europa.eu/udl?uri=TED:NOTICE:38823-2016:TEXT:EN:HTML,2016,3,02-FEB-16,R208.S2,0,0,,Rahandusministeerium,70009244,Lõõtsa 8a,Tallinn,11415,A1,EE,EE,,,N,,Economical anf Financial Affairs,N,,,S,,Y,,Y,,72262000,72,,72267000,Y,1,0,750000.0,750000,750000,Y,NIC,,0,M,,Arendustöö tunnihind---A kategooria hooldusjuhtumi tunnihind---B kategooria hooldusjuhtumi tunnihind---Arendusmetoodika ja organisatoorsed meetmed---E-tollikontrolli infosüsteemi I etapi kogumaksumus---Pakutud E-tollikontrolli infosüsteemi I etapi tehnilise lahenduse sobivus tehnilise kirjeldusega ning projektiplaani realistlikkus,6---6---6---8---20---54,N,1,7258604,,,N,,Osaühing Icefire,,Pärnu mnt 102 C,Tallinn,11312,EE,,1,,4,,,,,750000,,750000,,01-FEB-16
201638859,ted.europa.eu/udl?uri=TED:NOTICE:38859-2016:TEXT:EN:HTML,2016,3,02-FEB-16,R208.S2,0,0,,Lietuvos mokslinių bibliotekų asociacija,125712273,Gedimino pr. 51,Vilnius,01504,A2,LT,LT,,,6,,Education,N,,,S,,N,,,,72320000,72,,,N,4,0,20115.25,20115.25,20115.25,N,NOC,,0,L,100,,,N,1,7258820,,,N,,EBSCO Publishing Inc.,,10 Estes Street,Ipswich,,US,,1,,1,,,,,,20115.25,20115.25,N,28-DEC-15
201640723,ted.europa.eu/udl?uri=TED:NOTICE:40723-2016:TEXT:EN:HTML,2016,3,03-FEB-16,R208.S2,0,0,,Valsts kase,,Smilšu iela 1,Rīga,1919,A1,LV,LV,,,1,,Economical anf Financial Affairs,N,,,S,,N,,,,72267000,72,,,Y,1,0,330398.4,330398.4,330398.4,N,OPE,,0,L,100,,,N,1,7261311,,,N,,SIA “Visma Enterprise”,,Kronvalda bulvāris 3/5,Rīga,1010,LV,,1,,1,,,,,160000,330398.4,330398.4,N,27-JAN-16
201642501,ted.europa.eu/udl?uri=TED:NOTICE:42501-2016:TEXT:EN:HTML,2016,3,04-FEB-16,R208.S2,0,0,,SIA Rīgas namu pārvaldnieks,,Aleksandra Čaka iela 42,Rīga,1007,A2,LV,LV,,,8,,Housing and community amenities,N,,,S,,N,,,,72318000,72,,,Y,4,0,149796.72,149796.72,149796.72,N,OPE,,0,L,100,,,N,1,7263601,,,N,,AS “Balticom”,,Straupes iela 5/3,Rīga,1073,LV,,1,,2,,,,,149796.72,149796.72,149796.72,N,14-JAN-16
201644161,ted.europa.eu/udl?uri=TED:NOTICE:44161-2016:TEXT:EN:HTML,2016,3,05-FEB-16,R208.S2,0,0,,Maa-amet,70003098,Mustamäe tee 51,Tallinn,10621,A1,EE,EE,,,1,,Environment;General public\services;Housing and community amenities;Other,N,,,S,,N,,,,72200000,72,,,Y,1,0,158000.0,158000,158000,N,NIC,,0,M,,Hankedokumentide punktis 7.2.1 esitatud kriteerium---Hankedokumentide punktis 7.2.2 esitatud kriteerium---Hankedokumentide punktis 7.2.3 esitatud kriteerium---Hankedokumentide punktis 7.2.4 esitatud kriteerium,40---20---20---20,N,1,7265996,,,N,,Aktsiaselts Datel,,Endla 4,Tallinn,10142,EE,,1,,2,,,,,,158000,158000,,01-FEB-16
201644191,ted.europa.eu/udl?uri=TED:NOTICE:44191-2016:TEXT:EN:HTML,2016,3,05-FEB-16,R208.S2,0,0,,Lietuvos sveikatos mokslų universiteto ligoninė viešoji įstaiga Kauno klinikos (Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos),135163499,Eivenių g. 2,Kaunas,50009,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72000000,72,,48000000,Y,1,1,258945.0,258945,258945,N,OPE,,0,M,,Kaina (C)---Paslaugų teikimo planas ir pasiūlymo charakteristikos (T),40---60,N,1,7266049,1,,N,,UAB „INNTEC“ (UAB „INNTEC“ (įmonės kodas 302892992) jungtinėje veikloje su UAB „ELSIS PRO“ (įmonės kodas 300064148)),,Ulonų g. 5,Vilnius,08240,LT,,1,Nėščiųjų; gimdyvių ir naujagimių sveikatos duomenų tvarkymo informacinės sistemos kūrimo ir diegimo paslaugos,5,,,,,,258945,258945,Y,18-JAN-16
201647285,ted.europa.eu/udl?uri=TED:NOTICE:47285-2016:TEXT:EN:HTML,2016,3,09-FEB-16,R208.S2,0,0,,Lauksaimniecības datu centrs,,Republikas laukums 2,Rīga,1010,A1,LV,LV,,,N,,Other,N,,,S,,N,,,,72230000,72,,,Y,1,0,450000.0,450000,450000,N,NOC,,0,M,,,,N,1,7270175,,,N,,SIA “LIS Ltd”,,Zirgu iela 7-1,Rīga,1050,LV,,1,,1,,,,,450000,450000,450000,N,03-FEB-16
201647343,ted.europa.eu/udl?uri=TED:NOTICE:47343-2016:TEXT:EN:HTML,2016,3,09-FEB-16,R208.S2,0,0,,Maa-amet,70003098,Mustamäe tee 51,Tallinn,10621,A1,EE,EE,,,1,,Environment;General public\services;Housing and community amenities;Other,N,,,S,,N,,,,72250000,72,,,N,1,0,373396.0,373396,373396,N,NOC,,0,L,100,,,N,1,7270325,,,N,,Aktsiaselts Datel,,Endla 4,Tallinn,10142,EE,,1,,2,,,,,,373396,373396,,09-FEB-16
201648732,ted.europa.eu/udl?uri=TED:NOTICE:48732-2016:TEXT:EN:HTML,2016,3,10-FEB-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,,Y,,Y,,72100000,72,,,N,3,0,500000.0,500000,500000,Y,OPE,,0,M,,Hooldusteenuse ühe kuu maksumus---Administraatori ühe töötunni maksumus,50---50,N,1,7272162,,,N,,Telia Eesti AS,,Valge 16,Tallinn,19095,EE,,1,,2,,,,,500000,,500000,,09-FEB-16
201648737,ted.europa.eu/udl?uri=TED:NOTICE:48737-2016:TEXT:EN:HTML,2016,3,10-FEB-16,R208.S2,0,0,,Siseministeerium,70008440,Mäealuse 2,Tallinn,12618,A1,EE,EE,,,N,,Other,N,,,S,,N,,,,72261000,72,,,Y,4,0,244343.44,244343.44,244343.44,N,NOC,,0,L,100,,,N,1,7272167,,,N,,Oracle East Central Europe Limited Eesti filiaal,,Liivalaia 45,Tallinn,10145,EE,,1,,1,,,,,,244343.44,244343.44,,10-FEB-16
201648743,ted.europa.eu/udl?uri=TED:NOTICE:48743-2016:TEXT:EN:HTML,2016,3,10-FEB-16,R208.S2,0,0,,Maanteeamet,70001490,Pärnu mnt 463a,Tallinn,10916,A1,EE,EE,,,1,,Other,N,,,S,,N,,,,72211000,72,,,Y,1,0,400000.0,400000,400000,N,OPE,,0,M,,Projektijuhi tunnihind---Analüütiku tunnihind---Arendaja/programmeerija tunnihind---Arendustestija tunnihind,10---30---30---30,N,1,7272190,,,N,,AS Finestmedia,,Pärnu mnt 139,Tallinn,11317,EE,,1,,6,,,,,,400000,400000,,25-JAN-16
201650725,ted.europa.eu/udl?uri=TED:NOTICE:50725-2016:TEXT:EN:HTML,2016,3,11-FEB-16,R208.S2,0,0,,Kultūras informācijas sistēmu centrs,,Tērbatas iela 53-2,Rīga,1011,A2,LV,LV,,,N,,Recreation; culture and religion,N,,,S,,N,,,,72318000,72,,,Y,1,0,361557.84,361557.84,361557.84,N,NOC,,0,L,100,,,N,1,7274916,,,N,,Piegādātāju apvienība: SIA “Lattelecom”; SIA “Stream Network”; SIA “Telia Latvia”,,Dzirnavu iela 105,Rīga,1011,LV,,1,,1,,,,,361557.85,361557.84,361557.84,N,03-FEB-16
201653735,ted.europa.eu/udl?uri=TED:NOTICE:53735-2016:TEXT:EN:HTML,2016,3,12-FEB-16,R208.S2,0,0,,Kauno technologijos universitetas,111950581,K. Donelaičio g. 73,Kaunas,44249,A2,LT,LT,,,6,,Education,N,,,S,,N,,,,72266000,72,,,Y,1,1,565895.62,565895.62,565895.62,N,OPE,,0,L,100,,,N,1,7278040,1,,N,,Ingenious IT; UAB,,Ozo g. 10A,Vilnius,08200,LT,,1,EDINA programinės įrangos palaikymo paslaugos,1,,,,,,565895.62,565895.62,N,25-JAN-16
201653813,ted.europa.eu/udl?uri=TED:NOTICE:53813-2016:TEXT:EN:HTML,2016,3,12-FEB-16,R208.S2,0,0,,Majandus- ja Kommunikatsiooniministeerium,70003158,Harju 11,Tallinn,15072,A1,EE,EE,,,1,,General public\services,N,,,S,,Y,,Y,,72262000,72,,,N,1,0,246000.0,246000,246000,N,OPE,,0,M,,Teenuste kogumaksumus (vt Lisa 3; tabel 1; rida 5)---Arendustööde esimese etapi ajaline kestvus (Lisa 3; tabel 3; rida 9; kalendripäevades)---Arendustööde esimese etapi maksumus (vt Lisa 3; tabel 2; rida 8; ilma käibemaksuta)---Hinnang tehnilise lahenduse kirjeldusele,50---10---20---20,N,1,7278168,,,N,,Aktsiaselts Datel,,Endla 4,Tallinn,10142,EE,,1,,3,,,,,246000,,246000,,01-FEB-16
201662447,ted.europa.eu/udl?uri=TED:NOTICE:62447-2016:TEXT:EN:HTML,2016,3,19-FEB-16,R208.S2,0,0,,Rahandusministeerium,70009244,Lõõtsa 8a,Tallinn,11415,A1,EE,EE,,,N,,Economical anf Financial Affairs,N,,,S,,Y,,Y,,72262000,72,,,Y,1,0,375000.0,375000,375000,Y,NIC,,0,M,,Projektijuhi ühe töötunni maksumus---Analüütiku ühe töötunni maksumus---Ärianalüütiku ühe töötunni maksumus---Programmeerija ühe töötunni maksumus---Arhitekti ühe töötunni maksumus---Testija ühe töötunni maksumus---Kasutatavuse eksperdi ühe töötunni maksumus---A kategooria hooldusjuhtumi ühe töötunni maksumus---B kategooria hooldusjuhtumi ühe töötunni maksumus---Kasutatavad metoodilised ja organisatoorsed meetmed---HD Lisas 3 esitatud arendusülesande lahendus---Projektiplaani realistlikkus ja detailsus---Eelanalüüsi etapi kogumaksumus,3---3---3---3---3---3---3---3---3---10---35---10---18,N,1,7288775,,,N,,Mindware OÜ,,Pärnu mnt. 158,Tallinn,11317,EE,,1,,3,,,,,375000,,375000,,18-FEB-16
201662452,ted.europa.eu/udl?uri=TED:NOTICE:62452-2016:TEXT:EN:HTML,2016,3,19-FEB-16,R208.S2,0,0,,Majandus- ja Kommunikatsiooniministeerium,70003158,Harju 11,Tallinn,15072,A1,EE,EE,,,1,,General public\services,N,,,S,,Y,,Y,,72262000,72,,,N,1,0,300000.0,300000,300000,N,OPE,,0,L,100,,,N,1,7288786,,,N,,Osaühing Net Group,,Pärnu mnt 139c,Tallinn,11317,EE,,1,,1,,,,,300000,,300000,,26-JAN-16
201664044,ted.europa.eu/udl?uri=TED:NOTICE:64044-2016:TEXT:EN:HTML,2016,3,22-FEB-16,R208.S2,0,0,,Valstybinė kainų ir energetikos kontrolės komisija,188706554,Verkių g. 25C,Vilnius,08223,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72250000,72,,72267000,Y,4,0,34800.0,34800,34800,N,OPE,,0,L,100,,,N,1,7291339,,,N,,UAB „Asseco Lietuva“,,Kalvarijų g. 125,Vilnius,08221,LT,,1,,1,,,,,,34800,34800,Y,01-FEB-16
201664055,ted.europa.eu/udl?uri=TED:NOTICE:64055-2016:TEXT:EN:HTML,2016,3,22-FEB-16,R208.S2,0,0,,Higienos institutas,111958286,Didžioji g. 22,Vilnius,01128,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72000000,72,,,Y,1,0,343000.0,343000,343000,N,OPE,,0,M,,Kaina---Sprendimo architektūra ir atitikimas projekto tikslams---Paslaugų teikimo strategija ir pasiūlymo įgyvendinamumas,50---40---10,N,1,7291365,,,N,,UAB ATEA,,J. Rutkausko g. 6,Vilnius,05132,LT,,1,,4,,,,,343000,343000,343000,Y,11-JAN-16
201664141,ted.europa.eu/udl?uri=TED:NOTICE:64141-2016:TEXT:EN:HTML,2016,3,23-FEB-16,R208.S2,0,0,,Socialinės apsaugos ir darbo ministerija — Valstybinio socialinio draudimo fondo valdyb,191630223,Konstitucijos pr. 12,Vilnius,09308,A1,LT,LT,,,1,,Social protection,N,,,S,,N,,,,72212000,72,,,Y,1,0,413220.0,413220,413220,N,OPE,,0,M,,Esamos situacijos ir organizacijos poreikių suvokimas---Paslaugų teikimo koordinavimas bei rizikų valdymas---Priežiūros ir vystymo paslaugų teikimo kokybės ir naudingumo kriterijai---Kaina,20---10---20---50,N,1,7291604,,,N,,Blue Bridge Code; UAB,,J.Jasinskio g. 16A,Vilnius,03163,LT,,1,,1,,,,,,413220,413220,N,27-JAN-16
201669838,ted.europa.eu/udl?uri=TED:NOTICE:69838-2016:TEXT:EN:HTML,2016,3,26-FEB-16,R208.S2,0,0,,Lietuvos sveikatos mokslų universiteto ligoninė viešoji įstaiga Kauno klinikos (Lietuvos sveikatos mokslų universiteto ligoninė Kauno klinikos),135163499,Eivenių g. 2,Kaunas,50009,A2,LT,LT,,,6,,Health,N,,,S,,N,,,,72261000,72,,,Y,4,1,18396.69,18396.69,18396.69,N,OPE,,0,L,100,,,N,1,7298664,1,,N,,SIA „Aletio“,,Raunas g. 44; k-1,Ryga,1039,LV,,1,Sistemos „Hansa World Enterprise“ programinės įrangos (PĮ) priežiūros ir vystymo darbai,1,,,,,,18396.69,18396.69,N,09-FEB-16
201669841,ted.europa.eu/udl?uri=TED:NOTICE:69841-2016:TEXT:EN:HTML,2016,3,26-FEB-16,R208.S2,0,0,,Užsienio reikalų ministerija,188613242,J. Tumo-Vaižganto g. 2,Vilnius,01511,A1,LT,LT,,,1,,General public\services,N,,,S,,N,,,,72000000,72,,,Y,4,0,133920.0,133920,133920,N,NOC,,0,L,100,,,N,1,7298667,,,N,,UAB „Asseco Lietuva“,,Kalvarijų g.125,Vilnius,08221,LT,,1,,1,,,,,,133920,133920,N,21-DEC-15
201671659,ted.europa.eu/udl?uri=TED:NOTICE:71659-2016:TEXT:EN:HTML,2016,3,29-FEB-16,R208.S2,0,0,,Viešoji įstaiga Centrinė projektų valdymo agentūra,126125624,S. Konarskio g. 13,Vilnius,03109,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72317000,72,,72267000---48218000,Y,4,1,149463.67,149463.67,149463.67,Y,OPE,,0,L,100,,,N,1,7300468,1,,N,,Uždaroji akcinė bendrovė „BLUE BRIDGE“,,J. Jasinskio g. 16,Vilnius,01112,LT,,1,Duomenų rezervinio kopijavimo sprendimo įdiegimo paslaugų sutartis,1,,,,,,149463.67,149463.67,N,07-JAN-16
201674578,ted.europa.eu/udl?uri=TED:NOTICE:74578-2016:TEXT:EN:HTML,2016,3,02-MAR-16,R208.S2,0,0,,Valsts reģionālās attīstības aģentūra,,Elizabetes iela 19,Rīga,1010,A1,LV,LV,,,1,,Other,N,,,S,,Y,,,,72262000,72,,,Y,1,0,779290.0,779290,779290,Y,OPE,,0,L,100,,,N,1,7303961,,,N,,SIA Tieto Latvia,,Ropažu iela 10,Rīga,1039,LV,,1,,2,,,,,779290,779290,779290,N,22-FEB-16
201674578,ted.europa.eu/udl?uri=TED:NOTICE:74578-2016:TEXT:EN:HTML,2016,3,02-MAR-16,R208.S2,0,0,,Valsts reģionālās attīstības aģentūra,,Elizabetes iela 19,Rīga,1010,A1,LV,LV,,,1,,Other,N,,,S,,Y,,Y,,72262000,72,,,Y,1,0,779290.0,779290,779290,Y,OPE,,0,L,100,,,N,1,7303961,,,N,,SIA Tieto Latvia,,Ropažu iela 10,Rīga,1039,LV,,1,,2,,,,,779290,779290,779290,N,22-FEB-16
201674579,ted.europa.eu/udl?uri=TED:NOTICE:74579-2016:TEXT:EN:HTML,2016,3,02-MAR-16,R208.S2,0,0,,Nacionālais veselības dienests,,Cēsu iela 31 k-3,Rīga,1012,A1,LV,LV,,,1,,Health,N,,,S,,N,,,,72600000,72,,,Y,1,0,297580.0,297580,297580,N,OPE,,0,L,100,,,N,1,7303962,,,N,,SIA “Corporate Services”,,Pērnavas iela 43a-9,Rīga,1009,LV,,1,,2,,,,,297580,297580,297580,N,22-FEB-16
201678795,ted.europa.eu/udl?uri=TED:NOTICE:78795-2016:TEXT:EN:HTML,2016,3,04-MAR-16,R208.S2,0,0,,Zāļu valsts aģentūra,,Jersikas 15,Rīga,1003,A1,LV,LV,,,N,,Health,N,,,S,,Y,,Y,,72200000,72,,,Y,1,0,449999.99,449999.99,449999.99,N,OPE,,0,M,,,,N,1,7308677,,,N,,SIA “Lattelecom Technology”,,Pērses iela 8,Rīga,1011,LV,,1,,3,,,,,,449999.99,449999.99,N,29-FEB-16
201678983,ted.europa.eu/udl?uri=TED:NOTICE:78983-2016:TEXT:EN:HTML,2016,6,04-MAR-16,R208.S2,0,0,,AS “Latvijas Gāze”,,Vagonu iela 20,Rīga,1009,A3N,LV,LV,,,4,,Production; transport and distribution of gas and heat,N,,,S,,N,,,,72267200,72,,,N,2,0,800000.0,800000,800000,N,NOC,,0,M,,,,N,2,7308889,,,N,,Sabiedrība ar ierobežotu atbildību “Lattelecom Technology”,,Pērses iela 8,Rīga,1011,LV,,1,,1,,,,,,800000,800000,N,16-FEB-16
201678983,ted.europa.eu/udl?uri=TED:NOTICE:78983-2016:TEXT:EN:HTML,2016,6,04-MAR-16,R208.S2,0,0,,AS “Latvijas Gāze”,,Vagonu iela 20,Rīga,1009,A3N,LV,LV,,,4,,Production; transport and distribution of gas and heat,N,,,S,,N,,,,72267200,72,,,N,2,0,800000.0,800000,800000,N,NOC,,0,,,,,N,2,7308890,,,Y,,,,,,,,,1,,,,,,,,,,,
201680264,ted.europa.eu/udl?uri=TED:NOTICE:80264-2016:TEXT:EN:HTML,2016,3,04-MAR-16,R208.S2,0,0,,Iekšlietu ministrijas Informācijas centrs,,Bruņinieku iela 72b,Rīga,1016,A1,LV,LV,,,1,,Public Order and Safety,N,,,S,,N,,,,72261000,72,,,Y,3,0,800000.0,800000,800000,N,OPE,,0,L,100,,,N,1,7310127,,,N,,SIA “ipro”,,Gunāra astras iela 8b,Rīga,1082,LV,,1,,1,,,,,800000,800000,800000,N,29-FEB-16
201681784,ted.europa.eu/udl?uri=TED:NOTICE:81784-2016:TEXT:EN:HTML,2016,3,08-MAR-16,R208.S2,0,0,,VĮ Registrų centras,124110246,Vinco Kudirkos g. 18-3,Vilnius,03105,A2,LT,LT,,,6,,General public\services,N,,,S,,N,,,,72212983,72,,,Y,1,1,400000.0,400000,400000,N,OPE,,0,M,,Kaina---Loginis pasiūlymo pagrindimas ir įgyvendinimo strategija---Paslaugų apimties ir kokybės užtikrinimo planas,40---35---25,N,1,7312261,1,,N,,UAB „Alna Software“,,A. Goštauto g. 40B,Vilnius,03163,LT,,1,Piniginių lėšų apribojimų informacinės sistemos vystymo paslaugos,1,,,,,400000,400000,400000,N,24-FEB-16
201683402,ted.europa.eu/udl?uri=TED:NOTICE:83402-2016:TEXT:EN:HTML,2016,3,09-MAR-16,R208.S2,0,0,,UAB Verslo aptarnavimo centras,303359627,P. Lukšio g. 5B,Vilnius,08221,A3,LT,LT,,,8,,Other,Y,,,S,,N,,,,72261000,72,,,Y,4,0,357412.56,357412.56,357412.56,N,,,0,L,100,,,N,1,7315054,,,N,,UAB „SIGMA TELAS“,,Kalvarijų g. 125,Vilnius,08221,LT,,1,,1,,,,,357412.56,357412.56,357412.56,N,01-FEB-16
201683403,ted.europa.eu/udl?uri=TED:NOTICE:83403-2016:TEXT:EN:HTML,2016,3,09-MAR-16,R208.S2,0,0,,UAB Verslo aptarnavimo centras,303359627,P. Lukšio g. 5B,Vilnius,08221,A3,LT,LT,,,8,,Other,Y,,,S,,N,,,,72261000,72,,,Y,4,0,283500.12,283500.12,283500.12,N,,,0,L,100,,,N,1,7315055,,,N,,UAB „AFFECTO LIETUVA“,,Gynėjų g. 4,Vilnius,01109,LT,,1,,1,,,,,283500.12,283500.12,283500.12,N,24-SEP-15
201683407,ted.europa.eu/udl?uri=TED:NOTICE:83407-2016:TEXT:EN:HTML,2016,3,09-MAR-16,R208.S2,0,0,,UAB Verslo aptarnavimo centras,303359627,P. Lukšio g. 5B,Vilnius,08221,A3,LT,LT,,,8,,Other,Y,,,S,,N,,,,72261000,72,,,Y,4,0,145800.0,145800,145800,N,,,0,L,100,,,N,1,7315059,,,N,,UAB „AMIDUS“,,Šiaurės pr. 25-14,Kaunas,49194,LT,,1,,1,,,,,145800,145800,145800,N,14-AUG-15
201687595,ted.europa.eu/udl?uri=TED:NOTICE:87595-2016:TEXT:EN:HTML,2016,3,10-MAR-16,R208.S2,0,0,,Sotsiaalministeerium,70001952,Gonsiori 29,Tallinn,15027,A1,EE,EE,,,1,,General public\services;Health;Social protection,N,,,S,,Y,,Y,,72223000,72,,,N,1,0,600000.0,600000,600000,N,OPE,,0,M,,Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: projektijuhi maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: koolituse maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: dokumenteerimise maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: analüütiku maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: programmeerija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: testija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: hooldus- ja tugitööd maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: konsultatsioonide maksimaalne tunnitöö hind (EUR),17---5---5---20---33---10---5---5,N,3,7320727,,,N,,Heisi IT OÜ,,Lõõtsa 2B,Tallinn,11415,EE,,1,,4,,,,,200000,,200000,N,29-FEB-16
201687595,ted.europa.eu/udl?uri=TED:NOTICE:87595-2016:TEXT:EN:HTML,2016,3,10-MAR-16,R208.S2,0,0,,Sotsiaalministeerium,70001952,Gonsiori 29,Tallinn,15027,A1,EE,EE,,,1,,General public\services;Health;Social protection,N,,,S,,Y,,Y,,72223000,72,,,N,1,0,600000.0,600000,600000,N,OPE,,0,M,,Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: projektijuhi maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: koolituse maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: dokumenteerimise maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: analüütiku maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: programmeerija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: testija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: hooldus- ja tugitööd maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: konsultatsioonide maksimaalne tunnitöö hind (EUR),17---5---5---20---33---10---5---5,N,3,7320728,,,N,,Tieto Estonia Aktsiaselts,,Tammsaare tee 47,Tallinn,11316,EE,,2,,4,,,,,200000,,200000,N,29-FEB-16
201687595,ted.europa.eu/udl?uri=TED:NOTICE:87595-2016:TEXT:EN:HTML,2016,3,10-MAR-16,R208.S2,0,0,,Sotsiaalministeerium,70001952,Gonsiori 29,Tallinn,15027,A1,EE,EE,,,1,,General public\services;Health;Social protection,N,,,S,,Y,,Y,,72223000,72,,,N,1,0,600000.0,600000,600000,N,OPE,,0,M,,Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: projektijuhi maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: koolituse maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: dokumenteerimise maksimaalne tunnitöö hind (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: analüütiku maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: programmeerija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: testija maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: hooldus- ja tugitööd maksimaalne tunnitöö tasu (EUR)---Roll kavandatava arendusprojekti meeskonnas/ tööde profiil: konsultatsioonide maksimaalne tunnitöö hind (EUR),17---5---5---20---33---10---5---5,N,3,7320729,,,N,,Aktsiaselts Medisoft,,Räägu 35A,Tallinn,13417,EE,,3,,4,,,,,200000,,200000,N,29-FEB-16
201690364,ted.europa.eu/udl?uri=TED:NOTICE:90364-2016:TEXT:EN:HTML,2016,3,15-MAR-16,R208.S2,0,0,,Krašto apsaugos ministerija — Lietuvos kariuomenė,188732677,Šv. Ignoto g. 8,Vilnius,01144,A1,LT,LT,,,1,,Defence,N,,,U,,Y,,Y,,35811300,35,,18443310---18443300---18443340,Y,4,3,154588.76,154588.76,154588.76,N,OPE,,0,L,100,,,N,3,7323973,5,,N,,UAB „Vikvera“ (Kepurės besnapės),,Jonavos g. 260,Kauno m.,44131,LT,,1,Besnapės kepurės,1,,,,,,23800,23800,N,06-JAN-16
201690364,ted.europa.eu/udl?uri=TED:NOTICE:90364-2016:TEXT:EN:HTML,2016,3,15-MAR-16,R208.S2,0,0,,Krašto apsaugos ministerija — Lietuvos kariuomenė,188732677,Šv. Ignoto g. 8,Vilnius,01144,A1,LT,LT,,,1,,Defence,N,,,U,,Y,,Y,,35811300,35,,18443310---18443300---18443340,Y,4,3,154588.76,154588.76,154588.76,N,OPE,,0,L,100,,,N,3,7323974,4,,N,,Uždaroji akcinė bendrovė „Šerkšnė“,,Šv. Gertrūdos g. 39,Kauno m.; 3000 Kauno m. sav.,44283,LT,,2,Pilotės,2,,,,,,21631.74,21631.74,N,19-JAN-16
