id	creatorName	title	titleLang	translatedTitle	contributorName	language	resourceType	resourceTypeGeneral	publicationYear	date	dateType	publisher	university	institute	geoLocationPoint	subject	subject_ddc	abstract	seriesInformation	identifier	identifierType	format	rights	rightsOA	rightsURI	url	collection
hcu_	Johann, Rainer	City-Airport Hamburg: Ein mit der Stadt gewachsener Flughafen? Entstehung, Kontroversen, Eigenschaften, Potenziale und Herausforderungen	ger		Koch, Michael	de	Thesis	Text	2016-01-01	2023-01-27T09:42:12Z	Issued				53.540253,10.004717	Flughafen␟Stadtentwicklung␟Hamburg␟Akteur-Netzwerk-Theorie␟Stadtforschung.␟Airport␟urban development␟Hamburg␟Actor-Network-Theory␟Urban Research␟710 Landschaftsgestaltung␟Raumplanung␟Flughafen␟Stadtentwicklung␟Hamburg␟Stadtforschung␟ddc:␟Flughafen␟Stadtentwicklung␟Hamburg␟Stadtforschung		"Anlass der Arbeit sind die zunehmenden Interessenkonflikte zwischen Stadt und Flughafen infolge der Liberalisierung des europäischen Luftverkehrsmarktes und des Wachstums des internationalen Luftverkehrs in Deutschland. Seit den 1990er Jahren bauen Politik und Wirtschaft das deutsche Flughafennetz weiter aus. Für sie sind Flughäfen nicht mehr nur reine Verkehrsbauwerke, sondern auch globale Geschäftszentren, bedeutende Unternehmen, wichtige Arbeitsstätten und ökonomische Treiber der Städte und Regionen. Planung und Städtebau fördern die expansive Entwicklung von Flughäfen und sehen sie als Aufgabe und Chance. Sie formulieren moderne Konzepte neuartiger stadtähnlicher Gebilde, die räumlich getrennt und unabhängig von den Städten existieren und gut für den Luftverkehr funktionieren. Doch die planerische, räumliche, bauliche und gestalterische Umsetzung der wirtschaftspolitischen Ziele verzögert sich oder scheitert gar aufgrund der zunehmenden Komplexität der urbanen Wirklichkeiten. Aus-, Neu- und Umbau von Flughäfen stoßen bei Anrainern, Kommunen und Umweltorganisationen auf Widerstand. Sie beklagen den zunehmenden Luftverkehr, nächtlichen Flughafenbetrieb, anwachsenden Fluglärm, enormen Flächenverbrauch, explodierende Kosten, CO2-Emissionen und Havarierisiken. Die Planung und Entwicklung von Flughäfen braucht Jahrzehnte – gleichzeitig verlieren Flughäfen immer mehr an Akzeptanz in der Zivilgesellschaft. Angesichts dieser Problematik beleuchtet und reflektiert die vorliegende Arbeit für die Disziplinen Städtebau und Planung die Schnittstelle zwischen Stadt und Flughafen. Sie formuliert die These, dass Flughäfen in Deutschland wieder stärker mit Städten räumlich integriert und relational zu denken, zu planen und zu gestalten sind. Um diese These zu überprüfen, die Beziehung von Stadt und Flughafen zu reflektieren und den Wirkungszusammenhang zu beleuchten, untersucht sie einen in der Stadt räumlich integrierten Flughafen, den Stadtflughafen Hamburg. Mithilfe eines sozialtheoretischen Forschungsansatzes beschreibt sie coevolutionär, interdisziplinär und prozessual anhand der Schlüsselakteure, ihrer Interessen und Handlungen den integrierenden Transformationsprozess. Sie stellt dar, wie der Flughafen Hamburg sich zusammen mit der Stadt räumlich, ökonomisch, ökologisch, technologisch und sozial an die Dynamik des internationalen
Luftverkehrs anpasst. Sie untersucht die spezifische Funktionsweise des Stadt-flughafens, seine Potenziale und die Herausforderungen, denen er sich stellen muss. Die zentrale Erkenntnis der Arbeit lautet, dass der räumlich integrierte Flughafen der Stadt in vielerlei Hinsicht besser dient als räumlich getrennt entwickelte und geplante Flughäfen. Gerade die räumlich integrierte Anordnung des Flughafens im Stadtstaat Hamburg motiviert die Stadt und den Flughafenbetreiber, wenn es darum geht, kooperativ eine wirksame verkehrliche Vernetzung mit global operierenden Fluggesellschaften zu garantieren und Konflikte und Spannungen mit Flughafenanrainern und Fluggesellschaften unter Mitwirkung der Disziplinen Planung und Städtebau zu reduzieren. Zudem gewinnt die Arbeit für die Disziplinen Planung und Städtebau Wissen über die Umstände für die ungleiche und arbeitsteilige Entwicklung von Flughäfen in Deutschland. Sie konstatiert, dass weiterer Forschungs- und Handlungsbedarf in diesem Forschungsfeld besteht. Für die Fallstudie Hamburg schlägt sie die funktionale und bauliche Ausgestaltung und Qualifizierung der Schnittstelle Stadt und Flughafen vor. Für die angespannten deutschen Stadt-Flughafen-Schnittstellen plädiert sie für eine stärkere Dezentralisierung und Lokalisierung der Luftverkehrswirtschaft. Den Schlüsselakteuren der Luftverkehrswirtschaft schlägt sie diesbezüglich weiterführende Forschungsfragen vor.␟This study deals with conflicts of interest between cities and airports that are increasing due to the liberalization of the European aviation market and the growth of international air travel in Germany. Since the 1990s, economic and policy actors have been planning and implementing the expansion of the German airport network. For these actors, airports are more than infrastructure; they comprise global business centers, renowned corporations, important places of work and economic drivers of cities and regions. Urban planning and design support the expansive development of airports, and view them both as a commission and an opportunity. These disciplines formulate modern concepts for new kinds of airport-friendly cities that exist spatially separated from and independently of cities, and serve the purposes of air travel accordingly. However, achieving such economical-political goals in terms of planning, space, construction and design is delayed or fails due to the increasing complexity of urban realities. The expansion, construction and transformation of airports leads to resistance among neighbors, communities, and environmental organizations. They criticize the increase of air travel, nighttime airport operation and aviation noise, as well as the enormous space consumption, exploding costs, CO2 emissions and the risk of aviation disasters. The planning and development of airports takes decades until completion, and airports are losing more and more acceptance within civil society. Against this background, the author’s research offers insight on the interface between cities and airports from the perspective of urban planning and design disciplines. It posits that airports in Germany need to (re-)integrate with cities in a stronger way, and therefore require a relational conceptualization, planning and design process. To pursue this thesis, to research its field of interrelations and to discuss the respective roles of actors, the study focuses on an airport that is spatially integrated into its city, the City Airport of Hamburg. Based on a social theory oriented research approach, the study describes the related integrative transformation process from a co-evolutionary and interdisciplinary viewpoint with regards to the key actors involved, their interests and actions in time and space. It analyzes the way the city of Hamburg and its airport co-adapt to the dynamics of international air travel in spatial, economical, ecological, technological and social terms. It therefore deals with the specific modes of function, potentials and challenges the City Airport comprises and is confronted with. The conclusion is made that the spatially integrated airport is used by and serves the city more intensely and diversely than airports that are spatially separated from cities. Further, it is particularly the spatially integrated situation of the airport within the city-state of Hamburg that specifically motivates the city and the airport operator to achieve and guarantee a cooperative and effective infrastructural networking with global airlines. This enables a reduction of conflict and tension between airport neighbors and airlines – by including urban planning and design disciplines. The study presents lessons learned to the urban planning and design disciplines on the circumstances of the uneven and division of labor-oriented development of airports in Germany, and points out future research needs. For the Hamburg case study, it proposes a means of qualification of the interface of city and airport in terms of function, construction, and design. For the current city-airport interfaces in Germany that are subject to similar patterns of stress, it calls for a stronger decentralization and localization of the aviation business, and formulates related future research questions for key actors."				application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/430	Publikationen HCU Hamburg
							doc-type:doctoralThesis	Text																			
																	710										
hcu_	Knieling, Jörg␟Preising, Tobias	Visioning Future Metropolis – Was kann Hamburg von Chicago lernen	ger			de	Article	Text	2012-01-01	2023-01-26T14:58:57Z	Issued	HafenCity Universität Hamburg	HafenCity Universität Hamburg		53.540253,10.004717	710 Landschaftsgestaltung␟Raumplanung␟ddc:						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	0936-9465␟https://repos.hcu-hamburg.de/handle/hcu/431	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Fröhlich, Jannes␟Knieling, Jörg␟Zimmermann, Thomas	Partizipation in der Klimaanpassung – Szenarioworkshop am Beispiel Hamburg-Wandsbek	ger			de	Article	Text	2012-01-01	2023-01-26T15:12:01Z	Issued	HafenCity Universität Hamburg	HafenCity Universität Hamburg		53.540253,10.004717	710 Landschaftsgestaltung␟Raumplanung␟ddc:						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	0936-9465␟https://repos.hcu-hamburg.de/handle/hcu/432	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Knieling, Jörg␟Preising, Tobias	CHICAGO GoTo 2040. Engagierte Kommunikation in der Regionalplanung	ger			de	Article	Text	2011-01-01	2023-01-26T14:58:57Z	Issued	HafenCity Universität Hamburg	HafenCity Universität Hamburg		53.540253,10.004717	710 Landschaftsgestaltung␟Raumplanung␟ddc:						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/434	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Knieling, Jörg␟Kunert, Lisa␟Zimmermann, Thomas	Leitbilder der Stadtplanung und Klimaanpassung	ger			de	Article	Text	2010-01-01	2023-01-26T15:03:52Z	Issued	HafenCity Universität Hamburg	HafenCity Universität Hamburg		53.540253,10.004717	710 Landschaftsgestaltung␟Raumplanung␟Stadtentwicklung␟Klimaänderung␟Leitbild␟ddc:␟Stadtentwicklung␟Klimaänderung␟Leitbild						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	0936-9465␟https://repos.hcu-hamburg.de/handle/hcu/435	Publikationen HCU Hamburg
							doc-type:article	Text																			
																	710										
hcu_	Knieling, Jörg␟Schubert, Dirk␟Wickel, Martin	STADT – METROPOLE – REGION. Planungsausbildung der HCU Hamburg	ger			de	Article	Text	2009-01-01	2023-01-26T15:00:42Z	Issued	HafenCity Universität Hamburg	HafenCity Universität Hamburg		53.540253,10.004717	710 Landschaftsgestaltung␟Raumplanung␟Stadtplanung␟Stadtplaner␟Ausbildung␟HafenCity Universität Hamburg␟ddc:␟Stadtplanung␟Stadtplaner␟Ausbildung␟HafenCity Universität Hamburg						application/pdf	individuelle Lizenz	Open Access	info:eu-repo/semantics/openAccess	https://repos.hcu-hamburg.de/handle/hcu/436	Publikationen HCU Hamburg
