"filename","predicted_delimiter","predicted_quotechar","predicted_escapechar","target_delimiter","target_quotechar","target_escapechar","prediction_time"
"b8b763c815f30d0df4dc10ce77536eed.csv",",","""","",",","""","","0"
"5ee58a1ca09e612b23df4240d44b3323.csv",",","","",",","","","0"
"c763e26e41378664ca62465508fdd99d.csv",";","","",";","","","0"
"f7235f909f55bdf833d22504f3bba531.csv",",","","",",","","","0"
"63b90b6818598f58c70044a79089cd4f.csv",",","","",",","","","0"
"abd2fe22c9a0d48c57ff4776d326ea90.csv",",","","",",","","","0"
"FCO_PUS_External_Meetings_Return_April_-_June_2016.csv",",","","",",","","","0"
"4491ee0e5ef08e401138b85c50460e4f.csv",";","""","",";","""","","0"
"S34sum.csv",",","","",",","","","0"
"spend-over-25k 2019-august.csv",",","""","",",","""","","0"
"bdfa84b2cb1fa839163f80ab5b8314e9.csv","=","""","""",",","""","""","0"
"msg5delmsg5alphadose.csv","	","","",",","","","0"
"Countryside Volunteers - Claims for expenses - September 2019.csv",",","""","",",","""","","0"
"95c9726c11b8f382a75e2a2903d22aab.csv",",","","",",","","","0"
"9a227bc67d7674cc48736117643abdb2.csv",",","","",",","""","","0"
"668fe42b21b7c7258b3cdc2de61a55c1.csv",",","^","",",","","","0"
"7432562e9991d1b1a47d26d4d28f572d.csv",",","","",",","","","0"
"4c98fda2cbd4fbd204386cf4f14bcf87.csv",";","","",";","","","0"
"8d93c61c4a350f65eb0722e855343748.csv",",","","",",","","","0"
"d33d9136aadf9f9a6901d25a7e150e5b.csv",",","""","",",","""","","0"
"HMRC_GPC_spends_over__500_December_2013.csv",",","""","",",","""","","0"
"02a9094371d6e6e9cd02552fdbbaf31b.csv",",","""","""",",","""","","0"
"vissim_data_conf2572_i13_v4181.csv",";","","",";","","","0"
"df62202c1bb9741446c16aca6da4341b.csv",";","""","",";","""","","0"
"leaders-whips-meetings.csv",",","""","",",","""","","0"
"national_measurement_office-2011-03-31-organogram-senior.csv",",","""","",",","""","","0"
"data_field_description_file_2016_NVR_annual_report_AAA.csv",",","""","",",","""","","0"
"national_audit_of_pulmonary_hypertension_8th_annual_report_-_open_data.csv",",","","",",","""","","0"
"41ddda163510de9fe6eec79e43162054.csv",",","","",",","","","0"
"6a5a4ee6caca6e180d71b7a53f077e08.csv",",","","",",","","","0"
"26d5cd5438639f4f4450b4ff2d30cac3.csv",",","","",",","","","0"
"8258f4a04f82ffac419ecd3b9a9947bb.csv","|","","","|","","","0"
"vissim_data_conf1723_i3_v5089.csv",";","","",";","","","0"
"ResultsOR30x100-0.50_1.dat__m20.csv",";","""","",";","""","","0"
"0ec7b3a9be1c747673c8114ecfff1256.csv",",","","",",","","","0"
"834bc626072269371d37471480aabc2a.csv",",","","",",","","","0"
"6c40ebc814d9dbdb6a17597cd7ca2380.csv","A*","","",",","","","0"
"e862a6d2b5fcd9eb510582b58bc43fad.csv",",","","",",","","","0"
"TP_DCLG_May_2013_for_publication.csv",",","""","",",","""","","0"
"W14.csv",",","","",",","","","0"
"e531dd521fe65d98e2c9d1e2a6c37137.csv",":","","",",","","","0"
"es_hypo1.csv",",","","",",","","","0"
"mid-2016-based-population-projection-for-northern-ireland-high-population.csv",",","","",",","","","0"
"f23ad11e18a895e4f49e8ef698db0bfc.csv",",","""","",",","""","","0"
"aabf0d597217592aea42980625b0dfe7.csv",",","""","",",","""","","0"
"Dog_litter_bin_incidents_in_the_last_30_days.csv",",","","",",","","","0"
"30de9db64e9c403015b558d22c1982a6.csv",",","""","",",","""","","0"
"W09out.csv",",","","",",","","","0"
"cce1e7aac2838f91f5efc1e4b4b6fc9d.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_1.dat__m22.csv",";","""","",";","""","","0"
"e6228f468838e6b7f08a1f2331c686a5.csv",",","","",",","","","0"
"National_Pregnancy_in_Diabetes_Audit_2016-18,_Open_Data_-_Participation.csv",",","","",",","""","","0"
"No_DDGS_Results_MN_W_p.csv",",","","",",","","","0"
"b88adb06b43d030378cdb6e65ecdb292.csv",",","""","",",","""","","0"
"143917e2b73dd65de60bfb957cc2af36.csv",",","""","",",","""","","0"
"ministry-of-defence__30-09-2015__dstl_20150930-Final_ORGANOGRAM-junior.csv",",","""","",",","""","","0"
"Auto_Tone_sub233_over.csv",",","","",",","","","0"
"39737c57bddf3cf899e7bb086e0115e2.csv",";","","",";","","","0"
"Commercial-July-Sept-2019.csv",",","""","""",",","""","","0"
"e1eac0859ca10bb7b4c777bd2d79ad48.csv",",","","",",","","","0"
"c2cc5d32a4394982025627e04306b293.csv",",","""","",",","""","","0"
"MHRA__25k_Transparency_Data_-_Jun_2016.csv",",","","",",","""","","0"
"W20.csv",",","","",",","","","0"
"5c8ec31d18e9340a1e57f4f01a8d62dd.csv",",","","",",","","","0"
"small-grants-2016-17-rd4.csv",",","""","'",",","""","","0"
"01e7ba2cac5e2e9dfa06e998a1a4b74c.csv",",","","",",","","","0"
"ab406fdaee5f9c9ae3c9e80208c31013.csv",",","""","",",","""","","0"
"TC-KOH-800C-4mg-KOH LSV-900.csv",",","","",",","","","0"
"438b80b5f35fc1a06a0339c94536e59d.csv",",","","",",","","","0"
"2121441.csv",",","""","",",","""","","0"
"0a5090ad694b8d322d8135723eec7c12.csv",",","","",",","","","0"
"25kmay10.csv",",","","",",","","","0"
"f0aa8b26530286943c951172a6ab6b09.csv",",","","",",","","","0"
"Clifton_reduced_Nodes.csv",",","","",",","","","0"
"79ad8750402cadb8151b4c2f6a928dfd.csv",",","""","",",","""","""","0"
"307ee3556e6bf3fca3ecff0fb4666612.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_5.dat__m13.csv",";","""","",";","""","","0"
"6e8ab28eb97df9befe13f19361c75c48.csv",",","""","",",","""","","0"
"0015995972b49ff788d6fd01d30816bd.csv",",","","",",","","","0"
"vissim_data_conf623_i3_v2081.csv",";","","",";","","","0"
"57c168109b1823238748c786a1777bbd.csv",",","","",",","","","0"
"W42out.csv",",","","",",","","","0"
"d732b4ee552af5ca054d8fdecf5143e4.csv","	","","","	","","","0"
"18642cfdec71819bf4e615cb5512e5b2.csv",",","""","",",","""","","0"
"10d818fb2b244e80e8abfca925c53612.csv",",","""","",",","""","""","0"
"independent-offices__30-09-2011__cabinet-office_Independent-Office-staff-and-salary-data-FINAL-TEMPLATE-junior.csv",",","""","",",","""","","0"
"kpi-wa104a.csv",",","""","",",","""","","0"
"detector3_counts_model.csv",",","","",",","","","0"
"383c06d19d3601798e608fe2361e578c.csv",":","","",":","","","0"
"Ministers_Gifts_Q2_Jul-Sep_19_Transparency_Return.csv",",","""","",",","""","","0"
"43191b915cb4dc294afc88d9a9f3f642.csv",",","","",",","","","0"
"ResultsOR30x100-0.75_2.dat.csv",";","""","",";","""","","0"
"2edc3071a9388ad50ae462a3ccbf2d1e.csv","%","""","",",","","","0"
"981cf8937c9456fc228067298982a57d.csv",";","","",";","","","0"
"bb9f6e1ddf9575eb1119ba579e18134d.csv","","","","","","","0"
"SouthTrent_OriginConnectors.csv",",","","",",","","","0"
"msg5dmsg5_light.csv","	","","",",","","","0"
"1f2727db11dbae69b41c06f81c6a137a.csv",",","","",",","","","0"
"8214f330670c03aed9d15ff4e0d4cf09.csv",",","","",",","","","0"
"spending_2020_10.csv",",","","",",","","","0"
"1e2985fd8438c1c57b44f83719bd1981.csv",",","""","",",","""","","0"
"barrow-nndr-empty-exemption.csv",",","""","",",","""","","0"
"b3d9c26b492aad5f424473d3d1378ec6.csv","	","""","""","	","""","""","0"
"var.Contribution.Aspen.cltr1.MCPea.csv",",","""","",",","""","","0"
"TP_DCLG_September_2014_for_Publication_041114.csv",",","""","",",","""","","0"
"efa0b518a6a7be2310a260ef7697a4f3.csv",",","","",",","","","0"
"4c9adcd124d25ebfb99c2229589ef574.csv",",","""","",",","""","","0"
"b8581a805cf63a72fcbdb9942ba6ee8d.csv",",","""","",",","""","","0"
"576a5b825734b0203e7ecdd808ca62e4.csv",",","","",",","","","0"
"adb22b94b78cf0d8a748a10d80993925.csv",",","","",",","","","0"
"8df3e316ce896830de9704d83b710e95.csv",",","""","@",",","""","","0"
"3fbbbddf38c04aefb5797dfa797dd45a.csv",",","""","",",","""","","0"
"di_paper_msg5_gpa1.csv","	","","",",","","","0"
"5f6b3265a40ffd4ac4b78ebe6a329cf3.csv","	","","","	","","","0"
"51828d8a6f516587f293221a566b8499.csv",",","","",",","","","0"
"9d2e5fcc0fe9afc17c217e94d015dce0.csv","	","","",";","","","0"
"BIS_special_advisers_senior_media_meetings_in_July_to_September_2012.csv",",","""","",",","""","","0"
"20150608-foi-cases-received-endmarch-2015.csv",",","""","",",","""","""","0"
"hm-treasury__31-03-2012__hmtreasury_HMT-government-staff-and-salary-data-template-March-2012-V12-senior.csv",",","""","'",",","""","","0"
"640441475b095d689a1d022e988d7566.csv",",","","",",","","","0"
"ResultsOR30x100-0.50_1.dat__m12.csv",";","""","",";","""","","0"
"3d1d3fd2db81c72a373bf4015d43c2a1.csv",",","","",",","","","0"
"30a07178141c8b8148a653944406af39.csv",",","","",",","","","0"
"forced_marriage_table_2_prosecutions_by_outcome_1011_1415.csv",",","","",",","","","0"
"d718ac436a0b345aecaa575470deab02.csv",",","""","""",",","""","""","0"
"Local_air_quality_monitoring_stations.csv",",","","",",","","","0"
"Auto_Tone_sub300_day1.csv",",","","",",","","","0"
"86e93d8d140f1db37b303deb15bd6d0e.csv",",","","",",","","","0"
"fa249e52a41cb4e966468899530114bb.csv",",","","",",","","","0"
"HMRC_exceptions_to_the_Government_spending_moratorium_1_Jul_2014_-_30_Sept_2014_-_ICT.csv",",","""","""",",","""","","0"
"9823a193f41c1a0d5d1ce14a6e2f35f9.csv",",","""","",",","""","","0"
"Nov 16.csv",",","""","",",","""","","0"
"52bb6568dd718afa72d68ce4774c874c.csv","	","","","	","","","0"
"16f98cf0a32c9b79f6d70fbe4f1c5976.csv",",","","",",","""","","0"
"856a482062c6b8d71e211397edef8d4f.csv",",","""","",",","""","","0"
"K├╢ster2015a-ch4-mod.csv",",","","",",","","","0"
"W28sum.csv",",","","",",","","","0"
"d72c30e7d0772c07ed160a470057a0e4.csv","|","","","|","","","0"
"62c93673a83b06d15ea5b1477838b278.csv",",","""","""",",","""","""","0"
"87db17a5ee2091e2c7d13ad206e0514b.csv",",","","",",","","","0"
"2016-17_Q3_Expenditure_Approvals_-_Recruitment.csv",",","","",",","","","0"
"ResultsOR30x100-0.75_1.dat__m24.csv",";","""","",";","""","","0"
"ieee-2.csv",";","""","""",",","""","""","0"
"Monthly Data Feed-Jan 2016 - 20160222.csv",",","","",",","""","","0"
"W39out.csv",",","","",",","","","0"
"hm-inspectorate-of-constabulary__31-03-2015__homeoffice_150331-Organogram-Data-HM-Inspectorate-of-Constabulary-junior.csv",",","""","",",","""","","0"
"36deaaabb8800e680170bdb0dd6d7e24.csv"," ","","",",","","","0"
"e4a23277e39f3a55fbccbc0862fe221f.csv",",","","",",","","","0"
"9caa3a745e5d67b0eb523a5a19c3eedf.csv",",","'","",",","'","","0"
"51a78259728d4426752498ba56697393.csv",",","","",",","","","0"
"47cfb7b1d154da86bbec05eb18d672a7.csv",",","""","\",",","""","""","0"
"06K-25k-spend-for-april-202021.csv",",","""","",",","""","","0"
"independent_safeguarding_authority-2011-09-30-organogram-junior.csv",",","""","",",","""","","0"
"Gifts_given_over__140.csv",",","","",",","","","0"
"bcc61f3ed149089f8b0942a50dfb43de.csv",";","","",";","","","0"
"ResultsOR30x100-0.25_5.dat__m12.csv",";","""","",";","""","","0"
"K├╢ster2017-Rs-mod.csv",",","","",",","","","0"
"c05780af07dbaf219a9d44f374a197c0.csv",",","","",",","","","0"
"Resultsgk08.dat.csv",";","""","",";","""","","0"
"2fffa0ec1dff02e82c5eebccd9ac2ef7.csv",";","","",";","","","0"
"kpi-environment.csv",",","""","""",",","""","""","0"
"5634c67e2d65ff919b84101906c5cd20.csv","|","","",";","","","0"
"fuel2014.csv",",","","",",","","","0"
"business_expenses_apr_jun_12_peter_lewis.csv",",","""","",",","""","","0"
"d6bce6a8b5b9694d25ac82f454f4c1ec.csv",",","×","",",","","","0"
"cc154e5d63713d1202c40cf36784a627.csv","	","","","	","","","0"
"f2b10086323c0fd9dcb52fe7809b5b5f.csv",",","","",",","","","0"
"061e54b9e98943697bb0a45e83fae108.csv",",","","",",","","","0"
"d1b0c3ff8c140d8c78f8c95ea4be216e.csv",",","","",",","","","0"
"extended.csv",",","","",",","","","0"
"3ab62f015813a7e2b765fe1f3afdb6d0.csv",",","""","",",","""","","0"
"5d82b0ced78d616ecfc8af3259654c56.csv",",","""","",",","""","","0"
"368e4240f620cb3fd4eeb01773fbc53c.csv",",","","",",","","","0"
"lipids_filtered_all.csv",",","""","",",","""","","0"
"453e35c6b19be65e0b5d22bff2578db7.csv",",","","",",","""","","0"
"1f91aa6e5d6d3f780fa7beb43855e641.csv",",","""","",",","""","","0"
"2d607ad6608626207effc8dfc1f6e521.csv",",","""","",",","""","","0"
"Presences_Juncus_2005.csv",",","""","",",","""","","0"
"aa74d3b80215f7f1cbb4cedcc3c5d6d4.csv",",","","",",","","","0"
"0e50f3f62778e3d81bbea43ce72925d9.csv",",","""","",",","""","","0"
"c8a05452830ae00c066067b60534c0ba.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.50_3.dat.csv",";","""","",";","""","","0"
"177360911.csv",",","","",",","""","","0"
"e16a0b1fcb965d246e09713003e17546.csv",",","""","",",","""","","0"
"MAY_2016_TU_GPC_Report.csv",",","""","",",","""","","0"
"msg5dmsg5_l.csv","	","","",",","","","0"
"98a5e114b71f9afa9246d36a10293708.csv",";","""","",",","""","","0"
"5d445a86a91338af6371f7eb0d1fe01f.csv",",","","",",","""","","0"
"copy-of-monthly-data-feed-feb-2015-20150306.csv",",","","",",","""","","0"
"573eab49ec5c7a57e83d5d0185c6ccc3.csv",",","","",",","","","0"
"5d795cd6901cd5051720a3f90ebd00a3.csv",",","","",",","","","0"
"39d02faa95750daa0d2235d904fa21ba.csv","@","","","","","","0"
"6c7c571e0b57b728a2f4b576bd8602b9.csv",",","","",",","","","0"
"uk-dmo__31-03-2013__dmo_DMO-government-staff-and-salary-data-template-31-03-13-V2-junior.csv",",","""","",",","""","","0"
"a4c5b3c5ff4d7b611681154946c07aad.csv",",","","",",","","","0"
"paranatrolite.csv",";","","",";","","","0"
"23c2f8413e4de882a48342008ad25422.csv",",","'","",",","","","0"
"Countryside Volunteers - Claims for expenses - December 2017.csv",",","""","",",","""","","0"
"c70abea25bd5462007902d8daa75bfc7.csv",",","","",",","","","0"
"October-2012-Disclosure-of-Supplier-Transactions-Data-For-Publication.csv",",","""","",",","""","","0"
"bd4225e57ecffa07f7c7ae4f14d4d477.csv","","","","","","","0"
"ResultsOR30x100-0.50_10.dat__m19.csv",";","""","",";","""","","0"
"Census_Merged_Wards_(December_2011)_Boundaries.csv",",","","",",","""","","0"
"Mid_Ulster_District_Schools.csv",",","","",",","""","","0"
"expenditure-over-500-201314.csv",",","""","",",","""","""","0"
"spending_2020_09.csv",",","","",",","","","0"
"e89bdd80c2de6a86f5d4a86dc6c151e2.csv",",","","",",","","","0"
"212331aac93426ad84e362831d99b899.csv","","","","","","","0"
"May_2015_published.csv",",","""","",",","""","","0"
"HMRC_ePCS_spending_over_500_for_May_2020.csv",",","","",",","","","0"
"beis-spending-july-2017-rev.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_5.dat__m14.csv",";","""","",";","""","","0"
"1eb4de0ef72e6e2f9181c9b5b616d138.csv",",","""","",",","""","""","0"
"fd4924b6435fc93295a5c7da5ecc2bd9.csv",",","""","",",","""","","0"
"0b40271af37821d9924ba532a00fc03a.csv",",","""","",",","""","","0"
"6fca1ca6da473ef322ba77e9a0d7e0a0.csv",",","","",",","","","0"
"f8ba6803b7fa2746f51d25be9332dee7.csv",",","""","",",","""","","0"
"Song2018-8yrs-Rs.csv",",","","",",","","","0"
"2020-04-07T09-43-35Z-2019-03-31-organogram-senior.csv",",","""","'",",","""","","0"
"b3fed2be02d91eaa572c7581d5400aa7.csv",",","""","",",","""","","0"
"purchasing-card-spend-jan2015.csv",",","","",",","","","0"
"DCMS_PPmonthlystatistics_MAR2011.csv",",","","",",","","","0"
"National_Assembly_for_Wales_Electoral_Regions_(December_2016)_Boundaries.csv",",","","",",","","","0"
"709bdad8fa93e30677f9b7d4d6b9ebb9.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_1.dat__m30.csv",";","""","",";","""","","0"
"ResultsOR30x100-0.50_10.dat__m12.csv",";","""","",";","""","","0"
"9fc22c07d730a11ebb4f1d6f73d6f2d9.csv",",","","",",","","","0"
"Weekly Data 25.01.21 - 31.01.21.csv",",","","",",","""","","0"
"328034b578cfb1a6ed59918f7b589950.csv",";","""","",";","""","","0"
"formes_actives.csv",";","","",";","","","0"
"72c76c62ab7c8b5751c9af9e2341613d.csv",",","","",",","","","0"
"b60778204005c64464740479b7a62576.csv",",","""","""",",","""","","0"
"8903318134426984dfc3b5fe7a3a5082.csv",",","""","",",","""","","0"
"008ce940c57295c4394e6517bb893c18.csv",",","""","",",","""","","0"
"a8b96437efef4c22526d3281355bbeb5.csv",",","""","""",",","""","""","0"
"f94c5ccdbab481bcb4c3c7a79f0507ca.csv",",","","",",","","","0"
"Copy of All Sites GC.csv",",","","",",","""","""","0"
"4d5014240e248603d621597dcc4c7ec6.csv",",","","",",","","","0"
"07c1c0402ecebe7e95f8344d40cfec99.csv",",","","",",","","","0"
"bc2d431d4efb1a2e29b6b6aec11f30e6.csv",",","""","",",","""","","0"
"b2007f856fd01af2f21a9d09967b4a32.csv",",","","",",","","","0"
"ResultsOR30x100-0.25_10.dat__m30.csv",";","""","",";","""","","0"
"cdebad49cf5ea3138f5ee1b5923cd13c.csv",",","","",",","","","0"
"48709b051cf0d0f3541fc0afb95f94d3.csv",",","""","",",","""","","0"
"c8263e8422925b0872ee1fb7c953742a.csv",",","","",",","","","0"
"s1-4.csv",",","","",",","","","0"
"83434e3e15d1aa594f36e255a3bf07c6.csv"," ","",""," ","","","0"
"ResultsOR30x100-0.75_10.dat__m28.csv",";","""","",";","""","","0"
"7ddc3ccb141a8a5252b3acc4ce05cf0c.csv",",","""","""",",","""","""","0"
"uk-eiti-2014-annex-1-detail-of-mining-quarrying-receipts-data.csv",",","","",",","","","0"
"Trial_12.csv",",","","",",","","","0"
"45cde266f2105dae7e94733acfa2b8a5.csv",",","","",",","""","","0"
"666c91a15704a5ff5acb9e875e0a977e.csv",",","","",",","","","0"
"74a43b079f8de4390882fa5a22cdef63.csv",",","""","",",","""","","0"
"ResultsOR30x500-0.50_9.dat.csv",";","""","",";","""","","0"
"87ec0a6f983ca727cb1f9b6b98834d6b.csv",",","""","""",",","""","""","0"
"metadatadeathsallcauses.csv",",","""","""",",","""","","0"
"771b3872f429ca309def843c0c4ad8bf.csv",";","""","",";","""","","0"
"bis-monthly-spend-march-2014.csv",",","""","",",","""","","0"
"fluorescence_decay_kinetics_fitcLPS_10nM.csv",",","","",";","","","0"
"WTMBT_Par_W.csv",",","","",",","","","0"
"April_2019_MWMI.csv",",","""","""",",","""","","0"
"S20sum.csv",",","","",",","","","0"
"aef992c8885a7f1d78848c3833ca3289.csv",",","","",",","","","0"
"data-AT-clusters.csv",",","""","",",","""","","0"
"949068a18bdb9f7773130201d7e811b9.csv",",","""","",",","""","","0"
"96100d48d72caba039061960dcf32596.csv",",","","",",","","","0"
"Local_Authority_District_to_Local_Resilience_Forum_(December_2018)_Lookup_in_England_and_Wales.csv",",","","",",","""","","0"
"4f2f20ab8094d40e043fb575cff5dceb.csv",",","""","",",","""","","0"
"60e9e3804175cedf72456a8f78382991.csv",",","""","",",","""","","0"
"vissim_data_conf2709_i3_v1433.csv",";","","",";","","","0"
"Top 100 Fiction authors Year to April 2017.csv",",","""","",",","""","","0"
"e44530b761c78976fe2b8fb88d11e187.csv",",","","",",","","","0"
"b97d442638b8cd7c830a564d34905636.csv",",","""","",",","""","","0"
"7809c04e3c3a1c20aac620451e4ac35c.csv",",","","",",","","","0"
"7855f9f1cad29a77c39dbf46f01cbb0c.csv",",","""","",",","""","","0"
"m5-Aug-2020.csv",",","","",",","""","","0"
"3c849338a91bc89c5e080dde849f6ad9.csv",",","","",",","","","0"
"2020-07-15T13-44-10Z-2020-07-15-organogram-senior.csv",",","""","@",",","""","","0"
"ec638037bfa371a67d428a1e3500ba9b.csv",",","""","",",","""","","0"
"NHS_England_(Region)_(April_2019)_Names_and_Codes_in_England.csv",",","","",",","","","0"
"edb28e9406c125b42ad7fd1a92a530cc.csv",";","""","",";","","","0"
"JUNE_13_SPEND__re-run_Jan_2014__-_csv.csv",",","""","",",","""","","0"
"f6bb7b44e4b768d87324719716b631bf.csv",",","","",",","","","0"
"spec_BM_FBA.csv",",","","",",","","","0"
"d40ca9337879001773b9f2acdbee5399.csv",",","","",",","","","0"
"zeoliteNaY.csv",";","","",";","","","0"
"dwp-marketing-advert-exceptions-apr-jun-2014.csv",",","""","",",","""","","0"
"f6f59985b5c01f4d96803533ed3d4634.csv",",","""","",",","""","","0"
"08723979193e5ef879e4e6d04bab09ac.csv",",","","",",","","","0"
"kpi-foi05-02a.csv",",","""","",",","""","","0"
"west-and-south-yorkshire-and-bassetlaw-commissioning-support-unit__30-09-2014__nhs_Organogram-WSYB-30-Sept-2014-v1-senior.csv",",","""","@",",","""","","0"
"workforce-management-information-dft-201602.csv",",","""","""",",","""","","0"
"Trial_7.csv",",","","",",","","","0"
"S14out.csv",",","","",",","","","0"
"a9b00ab72bf15496b0e855e7e2d1fcb9.csv",",","""","",",","""","","0"
"mortality-period-projection-UK-female.csv",",","","",",","","","0"
"d39fe38f7bdbad9bad7592b5716b3e86.csv",",","","",",","","","0"
"muxViz_15-01-2019_135856_centrality_perLayer_table.csv",";","""","",";","""","","0"
"Workforce-Management-Information-P11-February-2019-Template.csv",",","""","""",",","""","","0"
"b4798675bb5e7d0b75243eb70d7b0bf3.csv",",","""","",",","""","","0"
"ResultsOR30x100-0.75_1.dat__m11.csv",";","""","",";","""","","0"
"delmsg5a1p2480.csv",",","","",",","","","0"
"2020-01-17T08-48-22Z-30-09-2019-organogram-senior.csv",",","""","""",",","""","","0"
"planning-application-aug-17.csv",",","""","",",","""","""","0"
"Example2_6.csv",",","","",",","","","0"
"dcb16f35625ddc49430b282c04917d25.csv",",","","",",","","","0"
"4db933064a4a6aef9d13598e6e20d8ea.csv",",","""","",",","""","","0"
"2016992.csv",",","""","""",",","""","","0"
"28390c0b6028919535c74f01c74eb765.csv",",","""","",",","""","","0"
