##Temp./°C,Time/min,Mass/%
 62.24500,  5.47333,99.66745
 62.27600,  5.48000,99.66742
 62.30900,  5.48667,99.66739
 62.34400,  5.49333,99.66736
 62.37700,  5.50000,99.66685
 62.41100,  5.50667,99.66682
 62.44100,  5.51333,99.66679
 62.47500,  5.52000,99.66676
 62.51100,  5.52667,99.66674
 62.54300,  5.53333,99.66671
 62.57500,  5.54000,99.66669
 62.60800,  5.54667,99.66571
 62.64000,  5.55333,99.66569
 62.67500,  5.56000,99.66566
 62.70700,  5.56667,99.66564
 62.74100,  5.57333,99.66562
 62.77400,  5.58000,99.66559
 62.80500,  5.58667,99.66557
 62.83900,  5.59333,99.66554
 62.87100,  5.60000,99.66550
 62.90700,  5.60667,99.66546
 62.94200,  5.61333,99.66543
 62.97000,  5.62000,99.66492
 63.00600,  5.62667,99.66490
 63.03900,  5.63333,99.66488
 63.07100,  5.64000,99.66486
 63.10500,  5.64667,99.66485
 63.13700,  5.65333,99.66483
 63.16900,  5.66000,99.66481
 63.20300,  5.66667,99.66479
 63.23500,  5.67333,99.66475
 63.26900,  5.68000,99.66472
 63.30200,  5.68667,99.66468
 63.33600,  5.69333,99.66464
 63.36900,  5.70000,99.66508
 63.40300,  5.70667,99.66505
 63.43700,  5.71333,99.66503
 63.46700,  5.72000,99.66500
 63.50200,  5.72667,99.66498
 63.53300,  5.73333,99.66590
 63.56700,  5.74000,99.66585
 63.60100,  5.74667,99.66580
 63.63700,  5.75333,99.66574
 63.66900,  5.76000,99.66473
 63.70400,  5.76667,99.66469
 63.73600,  5.77333,99.66465
 63.77100,  5.78000,99.66462
 63.80300,  5.78667,99.66410
 63.83600,  5.79333,99.66407
 63.87200,  5.80000,99.66356
 63.90400,  5.80667,99.66352
 63.93700,  5.81333,99.66348
 63.96900,  5.82000,99.66344
 64.00500,  5.82667,99.66292
 64.04100,  5.83333,99.66287
 64.07200,  5.84000,99.66283
 64.10500,  5.84667,99.66183
 64.14000,  5.85333,99.66179
 64.17400,  5.86000,99.66175
 64.20900,  5.86667,99.66172
 64.24200,  5.87333,99.66169
 64.27300,  5.88000,99.66167
 64.30900,  5.88667,99.66166
 64.34000,  5.89333,99.66164
 64.37400,  5.90000,99.66161
 64.40800,  5.90667,99.66158
 64.44100,  5.91333,99.66107
 64.47500,  5.92000,99.66104
 64.50900,  5.92667,99.66101
 64.54400,  5.93333,99.66100
 64.57400,  5.94000,99.66099
 64.60900,  5.94667,99.66099
 64.64000,  5.95333,99.66051
 64.67500,  5.96000,99.66051
 64.70300,  5.96667,99.66050
 64.74100,  5.97333,99.66000
 64.77100,  5.98000,99.65998
 64.80500,  5.98667,99.65995
 64.84000,  5.99333,99.65896
 64.87300,  6.00000,99.65894
 64.90500,  6.00667,99.65891
 64.93900,  6.01333,99.65842
 64.97100,  6.02000,99.65839
 65.00500,  6.02667,99.65837
 65.03800,  6.03333,99.65834
 65.07100,  6.04000,99.65831
 65.10500,  6.04667,99.65828
 65.13800,  6.05333,99.65777
 65.17200,  6.06000,99.65774
 65.20500,  6.06667,99.65771
 65.23700,  6.07333,99.65768
 65.27200,  6.08000,99.65765
 65.30500,  6.08667,99.65762
 65.33800,  6.09333,99.65759
 65.37100,  6.10000,99.65709
 65.40600,  6.10667,99.65707
 65.43900,  6.11333,99.65706
 65.46900,  6.12000,99.65704
 65.50200,  6.12667,99.65702
 65.53700,  6.13333,99.65603
 65.57200,  6.14000,99.65600
 65.60400,  6.14667,99.65596
 65.63600,  6.15333,99.65592
 65.66800,  6.16000,99.65588
 65.70700,  6.16667,99.65536
 65.73900,  6.17333,99.65531
 65.77200,  6.18000,99.65527
 65.80400,  6.18667,99.65522
 65.84000,  6.19333,99.65470
 65.87500,  6.20000,99.65466
 65.90600,  6.20667,99.65462
 65.94200,  6.21333,99.65459
 65.97500,  6.22000,99.65456
 66.00800,  6.22667,99.65454
 66.03900,  6.23333,99.65451
 66.07700,  6.24000,99.65448
 66.10700,  6.24667,99.65445
 66.14300,  6.25333,99.65441
 66.17500,  6.26000,99.65438
 66.21000,  6.26667,99.65435
 66.24400,  6.27333,99.65433
 66.27600,  6.28000,99.65431
 66.31000,  6.28667,99.65429
 66.34300,  6.29333,99.65426
 66.37500,  6.30000,99.65424
 66.41100,  6.30667,99.65421
 66.44300,  6.31333,99.65417
 66.47800,  6.32000,99.65414
 66.51100,  6.32667,99.65412
 66.54600,  6.33333,99.65410
 66.57600,  6.34000,99.65409
 66.61100,  6.34667,99.65408
 66.64400,  6.35333,99.65407
 66.67800,  6.36000,99.65357
 66.70700,  6.36667,99.65355
 66.74400,  6.37333,99.65353
 66.77700,  6.38000,99.65350
 66.81000,  6.38667,99.65347
 66.84500,  6.39333,99.65249
 66.87700,  6.40000,99.65247
 66.91000,  6.40667,99.65245
 66.94400,  6.41333,99.65243
 66.97500,  6.42000,99.65241
 67.01100,  6.42667,99.65239
 67.04300,  6.43333,99.65237
 67.07800,  6.44000,99.65235
 67.10700,  6.44667,99.65233
 67.14300,  6.45333,99.65230
 67.17500,  6.46000,99.65226
 67.21000,  6.46667,99.65174
 67.24600,  6.47333,99.65170
 67.27700,  6.48000,99.65167
 67.31200,  6.48667,99.65117
 67.34200,  6.49333,99.65115
 67.37800,  6.50000,99.65065
 67.41200,  6.50667,99.65063
 67.44300,  6.51333,99.65061
 67.47700,  6.52000,99.64963
 67.51100,  6.52667,99.64961
 67.54200,  6.53333,99.64959
 67.57700,  6.54000,99.64908
 67.61100,  6.54667,99.64905
 67.64300,  6.55333,99.64902
 67.67900,  6.56000,99.64899
 67.71000,  6.56667,99.64896
 67.74400,  6.57333,99.64893
 67.77700,  6.58000,99.64890
 67.81100,  6.58667,99.64887
 67.84600,  6.59333,99.64885
 67.87900,  6.60000,99.64883
 67.91100,  6.60667,99.64883
 67.94300,  6.61333,99.64883
 67.97600,  6.62000,99.64883
 68.01000,  6.62667,99.64883
 68.04200,  6.63333,99.64882
 68.07400,  6.64000,99.64881
 68.10500,  6.64667,99.64879
 68.14100,  6.65333,99.64877
 68.17500,  6.66000,99.64826
 68.20600,  6.66667,99.64822
 68.24000,  6.67333,99.64819
 68.27400,  6.68000,99.64768
 68.30800,  6.68667,99.64765
 68.34200,  6.69333,99.64667
 68.37200,  6.70000,99.64665
 68.40600,  6.70667,99.64664
 68.44000,  6.71333,99.64614
 68.47200,  6.72000,99.64611
 68.50600,  6.72667,99.64608
 68.53800,  6.73333,99.64605
 68.57200,  6.74000,99.64553
 68.60700,  6.74667,99.64549
 68.63900,  6.75333,99.64544
 68.67400,  6.76000,99.64541
 68.70800,  6.76667,99.64537
 68.74000,  6.77333,99.64534
 68.77300,  6.78000,99.64531
 68.80800,  6.78667,99.64528
 68.84100,  6.79333,99.64572
 68.87400,  6.80000,99.64568
 68.90700,  6.80667,99.64564
 68.94500,  6.81333,99.64561
 68.97500,  6.82000,99.64558
 69.00700,  6.82667,99.64604
 69.04400,  6.83333,99.64601
 69.07400,  6.84000,99.64598
 69.11100,  6.84667,99.64548
 69.14200,  6.85333,99.64546
 69.17700,  6.86000,99.64543
 69.20700,  6.86667,99.64540
 69.24300,  6.87333,99.64536
 69.27600,  6.88000,99.64485
 69.31200,  6.88667,99.64481
 69.34500,  6.89333,99.64478
 69.37600,  6.90000,99.64475
 69.41300,  6.90667,99.64424
 69.44300,  6.91333,99.64420
 69.47900,  6.92000,99.64416
 69.51500,  6.92667,99.64413
 69.54400,  6.93333,99.64314
 69.58200,  6.94000,99.64312
 69.61400,  6.94667,99.64310
 69.64500,  6.95333,99.64308
 69.68200,  6.96000,99.64306
 69.71200,  6.96667,99.64304
 69.74700,  6.97333,99.64301
 69.78200,  6.98000,99.64300
 69.81600,  6.98667,99.64299
 69.84600,  6.99333,99.64299
 69.87700,  7.00000,99.64299
 69.91400,  7.00667,99.64298
 69.94700,  7.01333,99.64297
 69.97700,  7.02000,99.64296
 70.01100,  7.02667,99.64294
 70.04600,  7.03333,99.64292
 70.07700,  7.04000,99.64290
 70.11200,  7.04667,99.64287
 70.14500,  7.05333,99.64286
 70.17900,  7.06000,99.64284
 70.21000,  7.06667,99.64283
 70.24400,  7.07333,99.64281
 70.27500,  7.08000,99.64279
 70.31100,  7.08667,99.64275
 70.34400,  7.09333,99.64272
 70.37700,  7.10000,99.64268
 70.41200,  7.10667,99.64265
 70.44500,  7.11333,99.64262
 70.47800,  7.12000,99.64259
 70.51300,  7.12667,99.64353
 70.54200,  7.13333,99.64350
 70.57800,  7.14000,99.64348
 70.61200,  7.14667,99.64345
 70.64600,  7.15333,99.64343
 70.67800,  7.16000,99.64342
 70.71000,  7.16667,99.64341
 70.74500,  7.17333,99.64339
 70.77600,  7.18000,99.64337
 70.80900,  7.18667,99.64239
 70.84300,  7.19333,99.64236
 70.87900,  7.20000,99.64233
 70.91100,  7.20667,99.64183
 70.94400,  7.21333,99.64181
 70.97500,  7.22000,99.64179
 71.01000,  7.22667,99.64130
 71.04400,  7.23333,99.64128
 71.07600,  7.24000,99.64126
 71.10800,  7.24667,99.64075
 71.14300,  7.25333,99.64073
 71.17600,  7.26000,99.64071
 71.20900,  7.26667,99.64068
 71.24300,  7.27333,99.63970
 71.27400,  7.28000,99.63968
 71.30900,  7.28667,99.63965
 71.34200,  7.29333,99.63963
 71.37500,  7.30000,99.63960
 71.40900,  7.30667,99.63909
 71.44200,  7.31333,99.63907
 71.47500,  7.32000,99.63953
 71.51100,  7.32667,99.63952
 71.54000,  7.33333,99.63951
 71.57300,  7.34000,99.63949
 71.60700,  7.34667,99.63947
 71.63900,  7.35333,99.63945
 71.67400,  7.36000,99.64038
 71.70900,  7.36667,99.64036
 71.74000,  7.37333,99.64035
 71.77200,  7.38000,99.64035
 71.80400,  7.38667,99.64033
 71.83800,  7.39333,99.64031
 71.87000,  7.40000,99.64028
 71.90600,  7.40667,99.64025
 71.93600,  7.41333,99.64022
 71.97300,  7.42000,99.64018
 72.00500,  7.42667,99.64016
 72.03800,  7.43333,99.63918
 72.07200,  7.44000,99.63917
 72.10300,  7.44667,99.63916
 72.13600,  7.45333,99.63915
 72.16900,  7.46000,99.63865
 72.20200,  7.46667,99.63863
 72.23500,  7.47333,99.63812
 72.26900,  7.48000,99.63809
 72.30200,  7.48667,99.63806
 72.33600,  7.49333,99.63754
 72.36700,  7.50000,99.63750
 72.40200,  7.50667,99.63745
 72.43700,  7.51333,99.63740
 72.47300,  7.52000,99.63735
 72.50400,  7.52667,99.63732
 72.53900,  7.53333,99.63634
 72.56900,  7.54000,99.63632
 72.60400,  7.54667,99.63630
 72.63800,  7.55333,99.63627
 72.67000,  7.56000,99.63624
 72.70400,  7.56667,99.63621
 72.73800,  7.57333,99.63618
 72.77300,  7.58000,99.63615
 72.80300,  7.58667,99.63611
 72.83900,  7.59333,99.63607
 72.87100,  7.60000,99.63555
 72.91000,  7.60667,99.63551
 72.93900,  7.61333,99.63547
 72.97300,  7.62000,99.63544
 73.01100,  7.62667,99.63542
 73.04100,  7.63333,99.63541
 73.07300,  7.64000,99.63539
 73.10700,  7.64667,99.63537
 73.14100,  7.65333,99.63534
 73.17500,  7.66000,99.63530
 73.20900,  7.66667,99.63527
 73.24300,  7.67333,99.63524
 73.27600,  7.68000,99.63473
 73.31000,  7.68667,99.63471
 73.34500,  7.69333,99.63469
 73.37500,  7.70000,99.63467
 73.41000,  7.70667,99.63466
 73.44300,  7.71333,99.63416
 73.47900,  7.72000,99.63414
 73.50800,  7.72667,99.63413
 73.54500,  7.73333,99.63411
 73.57500,  7.74000,99.63410
 73.61100,  7.74667,99.63409
 73.64200,  7.75333,99.63407
 73.67700,  7.76000,99.63406
 73.70900,  7.76667,99.63404
 73.74200,  7.77333,99.63402
 73.77700,  7.78000,99.63400
 73.81000,  7.78667,99.63398
 73.84200,  7.79333,99.63396
 73.87600,  7.80000,99.63394
 73.90900,  7.80667,99.63392
 73.94200,  7.81333,99.63390
 73.97800,  7.82000,99.63389
 74.01000,  7.82667,99.63387
 74.04000,  7.83333,99.63290
 74.07400,  7.84000,99.63289
 74.11000,  7.84667,99.63286
 74.14100,  7.85333,99.63236
 74.17500,  7.86000,99.63233
 74.20900,  7.86667,99.63183
 74.24200,  7.87333,99.63180
 74.27500,  7.88000,99.63130
 74.30900,  7.88667,99.63127
 74.34200,  7.89333,99.63028
 74.37500,  7.90000,99.63025
 74.40900,  7.90667,99.62973
 74.44400,  7.91333,99.62970
 74.47800,  7.92000,99.62967
 74.51000,  7.92667,99.62965
 74.54400,  7.93333,99.62962
 74.57700,  7.94000,99.62960
 74.61100,  7.94667,99.62958
 74.64400,  7.95333,99.62956
 74.67800,  7.96000,99.62954
 74.71000,  7.96667,99.62952
 74.74300,  7.97333,99.62949
 74.77800,  7.98000,99.62947
 74.81400,  7.98667,99.62945
 74.84500,  7.99333,99.62944
 74.87700,  8.00000,99.62942
 74.90800,  8.00667,99.62988
 74.94400,  8.01333,99.62986
 74.98000,  8.02000,99.62984
 75.01100,  8.02667,99.62982
 75.04400,  8.03333,99.62981
 75.07700,  8.04000,99.62980
 75.11100,  8.04667,99.62979
 75.14300,  8.05333,99.62977
 75.17500,  8.06000,99.62975
 75.20800,  8.06667,99.62924
 75.24600,  8.07333,99.62921
 75.27900,  8.08000,99.62918
 75.30700,  8.08667,99.62915
 75.34600,  8.09333,99.62865
 75.37900,  8.10000,99.62862
 75.41000,  8.10667,99.62812
 75.44400,  8.11333,99.62811
 75.47700,  8.12000,99.62809
 75.51200,  8.12667,99.62711
 75.54400,  8.13333,99.62709
 75.57600,  8.14000,99.62706
 75.61000,  8.14667,99.62704
 75.64500,  8.15333,99.62653
 75.68000,  8.16000,99.62651
 75.71100,  8.16667,99.62649
 75.74300,  8.17333,99.62648
 75.77900,  8.18000,99.62646
 75.81000,  8.18667,99.62644
 75.84300,  8.19333,99.62642
 75.87900,  8.20000,99.62640
 75.91000,  8.20667,99.62638
 75.94300,  8.21333,99.62636
 75.97800,  8.22000,99.62634
 76.01100,  8.22667,99.62681
 76.04500,  8.23333,99.62680
 76.07500,  8.24000,99.62679
 76.10900,  8.24667,99.62630
 76.14200,  8.25333,99.62629
 76.17600,  8.26000,99.62627
 76.20800,  8.26667,99.62625
 76.24100,  8.27333,99.62622
 76.27600,  8.28000,99.62618
 76.30900,  8.28667,99.62614
 76.34300,  8.29333,99.62562
 76.37600,  8.30000,99.62558
 76.41200,  8.30667,99.62553
 76.44400,  8.31333,99.62549
 76.47900,  8.32000,99.62497
 76.51400,  8.32667,99.62494
 76.54600,  8.33333,99.62491
 76.57900,  8.34000,99.62489
 76.61400,  8.34667,99.62391
 76.64800,  8.35333,99.62390
 76.68000,  8.36000,99.62388
 76.71200,  8.36667,99.62385
 76.74500,  8.37333,99.62332
 76.78200,  8.38000,99.62327
 76.81700,  8.38667,99.62322
 76.85100,  8.39333,99.62317
 76.88600,  8.40000,99.62314
 76.92000,  8.40667,99.62312
 76.95300,  8.41333,99.62311
 76.98300,  8.42000,99.62310
 77.01800,  8.42667,99.62356
 77.05400,  8.43333,99.62355
 77.08700,  8.44000,99.62353
 77.11900,  8.44667,99.62352
 77.15000,  8.45333,99.62446
 77.18800,  8.46000,99.62444
 77.22000,  8.46667,99.62443
 77.25400,  8.47333,99.62490
 77.28600,  8.48000,99.62489
 77.32000,  8.48667,99.62489
 77.35200,  8.49333,99.62489
 77.38600,  8.50000,99.62488
 77.41800,  8.50667,99.62488
 77.45200,  8.51333,99.62487
 77.48500,  8.52000,99.62487
 77.51800,  8.52667,99.62487
 77.55000,  8.53333,99.62486
 77.58300,  8.54000,99.62438
 77.61600,  8.54667,99.62437
 77.64900,  8.55333,99.62435
 77.68300,  8.56000,99.62434
 77.71500,  8.56667,99.62432
 77.75000,  8.57333,99.62431
 77.78000,  8.58000,99.62429
 77.81500,  8.58667,99.62427
 77.84800,  8.59333,99.62424
 77.88100,  8.60000,99.62420
 77.91500,  8.60667,99.62417
 77.95000,  8.61333,99.62413
 77.98400,  8.62000,99.62410
 78.01600,  8.62667,99.62456
 78.05100,  8.63333,99.62455
 78.08200,  8.64000,99.62454
 78.11400,  8.64667,99.62452
 78.15000,  8.65333,99.62403
 78.18200,  8.66000,99.62401
 78.21500,  8.66667,99.62398
 78.24900,  8.67333,99.62396
 78.28100,  8.68000,99.62393
 78.31700,  8.68667,99.62294
 78.35000,  8.69333,99.62292
 78.38300,  8.70000,99.62290
 78.41500,  8.70667,99.62288
 78.45000,  8.71333,99.62286
 78.48200,  8.72000,99.62284
 78.51700,  8.72667,99.62282
 78.54800,  8.73333,99.62280
 78.58300,  8.74000,99.62277
 78.61500,  8.74667,99.62275
 78.65100,  8.75333,99.62273
 78.68400,  8.76000,99.62272
 78.71600,  8.76667,99.62367
 78.74800,  8.77333,99.62366
 78.78100,  8.78000,99.62365
 78.81400,  8.78667,99.62363
 78.84800,  8.79333,99.62361
 78.88400,  8.80000,99.62359
 78.91400,  8.80667,99.62358
 78.94900,  8.81333,99.62357
 78.97900,  8.82000,99.62356
 79.01400,  8.82667,99.62355
 79.04600,  8.83333,99.62354
 79.08000,  8.84000,99.62256
 79.11200,  8.84667,99.62254
 79.14600,  8.85333,99.62252
 79.18000,  8.86000,99.62201
 79.21200,  8.86667,99.62199
 79.24600,  8.87333,99.62197
 79.27900,  8.88000,99.62146
 79.31200,  8.88667,99.62143
 79.34700,  8.89333,99.62141
 79.37900,  8.90000,99.62090
 79.41300,  8.90667,99.62088
 79.44600,  8.91333,99.62085
 79.48100,  8.92000,99.61987
 79.51100,  8.92667,99.61985
 79.54700,  8.93333,99.61983
 79.58000,  8.94000,99.61981
 79.61300,  8.94667,99.61931
 79.64700,  8.95333,99.61930
 79.67800,  8.96000,99.61928
 79.71200,  8.96667,99.61879
 79.74600,  8.97333,99.61878
 79.77900,  8.98000,99.61876
 79.81100,  8.98667,99.61874
 79.84400,  8.99333,99.61824
 79.87900,  9.00000,99.61822
 79.91000,  9.00667,99.61820
 79.94600,  9.01333,99.61819
 79.97800,  9.02000,99.61817
 80.01100,  9.02667,99.61815
 80.04200,  9.03333,99.61812
 80.07800,  9.04000,99.61809
 80.11100,  9.04667,99.61805
 80.14700,  9.05333,99.61802
 80.17800,  9.06000,99.61799
 80.21300,  9.06667,99.61797
 80.24500,  9.07333,99.61795
 80.27800,  9.08000,99.61793
 80.31200,  9.08667,99.61839
 80.34700,  9.09333,99.61837
 80.37800,  9.10000,99.61836
 80.41300,  9.10667,99.61836
 80.44500,  9.11333,99.61836
 80.47600,  9.12000,99.61884
 80.50900,  9.12667,99.61882
 80.54300,  9.13333,99.61881
 80.57600,  9.14000,99.61878
 80.61100,  9.14667,99.61876
 80.64200,  9.15333,99.61875
 80.67800,  9.16000,99.61873
 80.70800,  9.16667,99.61872
 80.74000,  9.17333,99.61870
 80.77700,  9.18000,99.61867
 80.80800,  9.18667,99.61865
 80.84400,  9.19333,99.61863
 80.87400,  9.20000,99.61861
 80.90900,  9.20667,99.61859
 80.94300,  9.21333,99.61809
 80.97300,  9.22000,99.61806
 81.00800,  9.22667,99.61803
 81.04300,  9.23333,99.61799
 81.07700,  9.24000,99.61748
 81.10900,  9.24667,99.61745
 81.14400,  9.25333,99.61742
 81.17800,  9.26000,99.61740
 81.20900,  9.26667,99.61737
 81.24300,  9.27333,99.61735
 81.27900,  9.28000,99.61733
 81.31000,  9.28667,99.61730
 81.34400,  9.29333,99.61728
 81.37800,  9.30000,99.61726
 81.41200,  9.30667,99.61771
 81.44500,  9.31333,99.61770
 81.47700,  9.32000,99.61768
 81.51200,  9.32667,99.61766
 81.54500,  9.33333,99.61813
 81.57900,  9.34000,99.61813
 81.61000,  9.34667,99.61812
 81.64400,  9.35333,99.61812
 81.67600,  9.36000,99.61811
 81.70800,  9.36667,99.61808
 81.74300,  9.37333,99.61805
 81.77800,  9.38000,99.61802
 81.81100,  9.38667,99.61798
 81.84500,  9.39333,99.61796
 81.87800,  9.40000,99.61746
 81.91400,  9.40667,99.61745
 81.94400,  9.41333,99.61745
 81.97700,  9.42000,99.61697
 82.00800,  9.42667,99.61696
 82.04300,  9.43333,99.61695
 82.07700,  9.44000,99.61693
 82.11000,  9.44667,99.61691
 82.14200,  9.45333,99.61689
 82.17600,  9.46000,99.61686
 82.21000,  9.46667,99.61684
 82.24500,  9.47333,99.61682
 82.27700,  9.48000,99.61681
 82.30800,  9.48667,99.61727
 82.34300,  9.49333,99.61724
 82.37600,  9.50000,99.61722
 82.41100,  9.50667,99.61719
 82.44400,  9.51333,99.61765
 82.47700,  9.52000,99.61762
 82.51000,  9.52667,99.61760
 82.54500,  9.53333,99.61758
 82.57800,  9.54000,99.61756
 82.61000,  9.54667,99.61755
 82.64400,  9.55333,99.61753
 82.67800,  9.56000,99.61751
 82.71000,  9.56667,99.61749
 82.74400,  9.57333,99.61699
 82.77700,  9.58000,99.61696
 82.81200,  9.58667,99.61693
 82.84700,  9.59333,99.61643
 82.87800,  9.60000,99.61641
 82.91300,  9.60667,99.61545
 82.94500,  9.61333,99.61544
 82.97800,  9.62000,99.61544
 83.01000,  9.62667,99.61495
 83.04400,  9.63333,99.61493
 83.07700,  9.64000,99.61491
 83.11100,  9.64667,99.61488
 83.14500,  9.65333,99.61486
 83.17800,  9.66000,99.61485
 83.21300,  9.66667,99.61483
 83.24300,  9.67333,99.61481
 83.27700,  9.68000,99.61479
 83.31100,  9.68667,99.61476
 83.34500,  9.69333,99.61473
 83.38000,  9.70000,99.61470
 83.41300,  9.70667,99.61468
 83.44600,  9.71333,99.61466
 83.48000,  9.72000,99.61464
 83.51200,  9.72667,99.61462
 83.54700,  9.73333,99.61461
 83.57900,  9.74000,99.61459
 83.61300,  9.74667,99.61456
 83.64700,  9.75333,99.61454
 83.68100,  9.76000,99.61451
 83.71400,  9.76667,99.61449
 83.74900,  9.77333,99.61447
 83.78000,  9.78000,99.61398
 83.81500,  9.78667,99.61396
 83.84800,  9.79333,99.61394
 83.88100,  9.80000,99.61392
 83.91500,  9.80667,99.61390
 83.94900,  9.81333,99.61388
 83.98400,  9.82000,99.61338
 84.01500,  9.82667,99.61337
 84.04900,  9.83333,99.61336
 84.08200,  9.84000,99.61335
 84.11500,  9.84667,99.61334
 84.14900,  9.85333,99.61332
 84.18200,  9.86000,99.61331
 84.21500,  9.86667,99.61329
 84.24900,  9.87333,99.61327
 84.28400,  9.88000,99.61326
 84.31600,  9.88667,99.61325
 84.34700,  9.89333,99.61325
 84.38300,  9.90000,99.61325
 84.41600,  9.90667,99.61325
 84.44500,  9.91333,99.61325
 84.47900,  9.92000,99.61228
 84.51500,  9.92667,99.61226
 84.54600,  9.93333,99.61223
 84.58000,  9.94000,99.61221
 84.61400,  9.94667,99.61219
 84.64900,  9.95333,99.61217
 84.68100,  9.96000,99.61216
 84.71200,  9.96667,99.61167
 84.74700,  9.97333,99.61166
 84.77900,  9.98000,99.61164
 84.81300,  9.98667,99.61162
 84.84700,  9.99333,99.61160
