IRN,Name,Residence IRN,DOR Name,ADM Total,ADM Public,ADM NonPublic,December Child Count,December Child Count Adjustment,Adjusted December Child Count,Adjustment Year,Poverty Count,Poverty Base Rate,Poverty Amount,ADM Base Rate,ADM Amount,Public ADM Amount,NonPublic ADM Amount,Initial Base Rate,Initial Base Amount,Adjusted Base Rate,Adjusted Base Amount,NP Eligible Count,child count_2011 Child Count,NP Per Pupil Calc,Total NP Proportional Share,Total IDEA Allocation,
009909,Mansfield Community Middle,,,234,234,0,0,25,25,2013,52,87.608,4555.616,106.168,24843.312,24843.312,0,522.882,13072.05,,11612.2099,0,25,1640.445516,0,41011.1379,
009953,Sullivant Avenue Community Sch,,,944,944,0,0,22,22,2013,209,87.608,18310.072,106.168,100222.592,100222.592,0,522.882,11503.4039,,10125.81,0,22,5848.112454545455,0,128658.474,
009954,Harrisburg Pike Community Scho,,,870,870,0,0,30,30,2013,206,87.608,18047.248,106.168,92366.16,92366.16,0,522.882,15686.46,,13571.2,0,31,3999.503483870968,0,123984.60800000001,
009955,Madison Avenue School of Arts,,,1144,1144,0,0,11,11,2013,318,87.608,27859.344,106.168,121456.192,121456.192,0,522.882,5751.7019,,4841.58,0,11,14014.283272727274,0,154157.116,
009957,Klepinger Community School,,,942,942,0,0,40,40,2013,200,87.608,17521.6,106.168,100010.256,100010.256,0,522.882,20915.28,,17442.45,0,40,3374.3576499999995,0,134974.30599999998,
009964,Sciotoville Elementary Academy,,,246,246,0,0,5,5,2013,50,87.608,4380.4,106.168,26117.328,26117.328,0,522.882,2614.41,,2362.4899,0,5,6572.0435800000005,0,32860.2179,
009970,Dixon Early Learning Center Co,,,146,146,0,0,4,4,2013,0,87.608,0,106.168,15500.528,15500.528,0,522.882,2091.5279,,1997.08,0,7,2499.6582857142857,0,17497.608,
009971,Ashland County Community Acade,,,228,228,0,0,20,20,2013,53,87.608,4643.224,106.168,24206.304,24206.304,0,522.882,10457.64,,9986.9599,0,20,1941.824395,0,38836.4879,
009983,Western Reserve Kindergarten L,,,100,100,0,0,1,1,2013,0,87.608,0,106.168,10616.8,10616.8,0,522.882,522.8819,,492.27,0,2,5554.535,0,11109.07,
009990,Horizon Science Academy Elemen,,,768,768,0,0,26,26,2013,202,87.608,17696.816,106.168,81537.024,81537.024,0,522.882,13594.932,,11600.58,0,27,4104.978518518519,0,110834.42000000001,
009996,Mahoning County High School,,,193,193,0,0,13,13,2013,61,87.608,5344.088,106.168,20490.424,20490.424,0,522.882,6797.466,,5459.51,0,13,2407.2324615384614,0,31294.022,
009997,KIPP:  Journey Academy,,,616,616,0,0,36,36,2013,162,87.608,14192.496,106.168,65399.488,65399.488,0,522.882,18823.7519,,15988,0,36,2654.9995555555556,0,95579.984,
010005,Horizon Science Academy Clevel,,,346,346,0,0,10,10,2013,86,87.608,7534.288,106.168,36734.128,36734.128,0,522.882,5228.82,,4663.05,0,10,4893.1466,0,48931.466,
010006,Knight Academy,,,404,404,0,0,11,11,2013,69,87.608,6044.952,106.168,42891.872,42891.872,0,522.882,5751.7019,,4841.58,0,11,4888.945818181818,0,53778.404,
010007,Horizon Science Academy Deniso,,,374,374,0,0,22,22,2013,93,87.608,8147.544,106.168,39706.832,39706.832,0,522.882,11503.4039,,10140.16,0,23,2521.501565217391,0,57994.536,
010036,Cesar Chavez College Prep,,,122,122,0,0,2,2,2013,24,87.608,2102.592,106.168,12952.496,12952.496,0,522.882,1045.7639,,888.22,0,2,7971.6539999999995,0,15943.307999999999,
010180,Mount Auburn International Aca,,,1098,1098,0,0,55,55,2013,267,87.608,23391.336,106.168,116572.464,116572.464,0,522.882,28758.51,,25497.71,0,55,3008.391090909091,0,165461.51,
010182,Performance Academy Eastland,,,556,556,0,0,37,37,2013,101,87.608,8848.408,106.168,59029.408,59029.408,0,522.882,19346.6339,,16592.74,0,41,2060.257463414634,0,84470.556,
010205,L. Hollingworth School for Tal,,,396,396,0,0,12,12,2013,107,87.608,9374.056,106.168,42042.528,42042.528,0,522.882,6274.5839,,5281.72,0,12,4724.858666666667,0,56698.304000000004,
011291,Village Preparatory School,,,574,574,0,0,10,10,2013,134,87.608,11739.472,106.168,60940.432,60940.432,0,522.882,5228.82,,4707.9799,0,14,5527.7059928571425,0,77387.8839,
011381,GSCELC,,,134,134,0,0,2,2,2013,0,87.608,0,106.168,14226.512,14226.512,0,522.882,1045.7639,,1016.49,0,2,7621.501,0,15243.002,
011390,Bella Academy of Excellence,,,786,786,0,0,12,12,2013,148,87.608,12965.984,106.168,83448.048,83448.048,0,522.882,6274.5839,,5534.1899,0,12,8495.685158333332,0,101948.22189999999,
011436,Pleasant Education Academy,,,64,64,0,0,6,6,2013,0,87.608,0,106.168,6794.752,6794.752,0,522.882,3137.2919,,2707.58,0,6,1583.722,0,9502.332,
011439,Renaissance Academy,,,368,368,0,0,21,21,2013,94,87.608,8235.152,106.168,39069.824,39069.824,0,522.882,10980.5219,,9360.19,0,21,2698.341238095238,0,56665.166000000005,
011444,Rushmore Academy,,,298,298,0,0,21,21,2013,30,87.608,2628.24,106.168,31638.064,31638.064,0,522.882,10980.5219,,10304.1,0,21,2122.4001904761903,0,44570.403999999995,
011468,Columbus Bilingual Academy-Nor,,,182,182,0,0,10,10,2013,46,87.608,4029.968,106.168,19322.576,19322.576,0,522.882,5228.82,,4515.68,0,10,2786.8224,0,27868.224000000002,
011470,A.B. Graham Academy,,,374,374,0,0,32,32,2013,10,87.608,876.08,106.168,39706.832,39706.832,0,522.882,16732.2239,,15381.23,0,32,1748.8794375000002,0,55964.14200000001,
011479,LifeLinks Community School,,,106,106,0,0,16,16,2013,11,87.608,963.688,106.168,11253.808,11253.808,0,522.882,8366.1119,,8007.41,0,16,1264.056625,0,20224.906,
011487,Falcon Academy of Creative Art,,,316,316,0,0,6,6,2013,0,87.608,0,106.168,33549.088,33549.088,0,522.882,3137.2919,,2990.29,0,6,6089.896333333334,0,36539.378000000004,
011507,Achieve Career Preparatory Aca,,,456,456,0,0,73,73,2013,122,87.608,10688.176,106.168,48412.608,48412.608,0,522.882,38170.386,,32130.46,0,73,1249.7430684931508,0,91231.244,
011511,North Central Academy,,,68,68,0,0,8,8,2013,11,87.608,963.688,106.168,7219.424,7219.424,0,522.882,4183.0559,,4006.8,0,8,1523.739,0,12189.912,
011533,Horizon Science Academy Lorain,,,662,662,0,0,31,31,2013,155,87.608,13579.24,106.168,70283.216,70283.216,0,522.882,16209.342,,13677.72,0,37,2636.220972972973,0,97540.176,
011534,Horizon Science Academy Dayton,,,488,488,0,0,33,33,2013,106,87.608,9286.448,106.168,51809.984,51809.984,0,522.882,17255.106,,14475.8,0,33,2290.0676363636367,0,75572.232,
011923,Northeast Ohio College Prepara,,,682,682,0,0,17,17,2013,115,87.608,10074.92,106.168,72406.576,72406.576,0,522.882,8888.9939,,7822.81,0,17,5312.018,0,90304.306,
011947,Imagine Akron Academy,,,282,282,0,0,1,1,2013,70,87.608,6132.56,106.168,29939.376,29939.376,0,522.882,522.8819,,447.59,0,4,9129.8815,0,36519.526,
011948,Imagine Cleveland Academy,,,358,358,0,0,5,5,2013,60,87.608,5256.48,106.168,38008.144,38008.144,0,522.882,2614.41,,2293.95,0,5,9111.714799999998,0,45558.57399999999,
011956,Everest High School,,,206,206,0,0,20,20,2013,16,87.608,1401.728,106.168,21870.608,21870.608,0,522.882,10457.64,,9028.04,0,20,1615.0188,0,32300.376,
011967,RASE,,,180,180,0,0,9,9,2013,34,87.608,2978.672,106.168,19110.24,19110.24,0,522.882,4705.9379,,4280.74,0,9,2929.9613333333336,0,26369.652000000002,
011972,GEMS,,,268,268,0,0,22,22,2013,51,87.608,4468.008,106.168,28453.024,28453.024,0,522.882,11503.4039,,9942.99,0,22,1948.3646363636365,0,42864.022000000004,
011976,Horizon Science Academy Dayton,,,358,358,0,0,2,2,2013,86,87.608,7534.288,106.168,38008.144,38008.144,0,522.882,1045.7639,,869.83,0,2,23206.131,0,46412.262,
011985,Theodore Roosevelt,,,546,546,0,0,47,47,2013,132,87.608,11564.256,106.168,57967.728,57967.728,0,522.882,24575.4539,,21787.15,0,47,1942.9602978723403,0,91319.13399999999,
011986,Horizon Science Academy Youngs,,,632,632,0,0,14,14,2013,204,87.608,17872.032,106.168,67098.176,67098.176,0,522.882,7320.3479,,5795.11,0,16,5672.832375,0,90765.318,
011987,H S Academy Toledo  Downtown,,,438,438,0,0,19,19,2013,117,87.608,10250.136,106.168,46501.584,46501.584,0,522.882,9934.758,,8362.72,0,19,3427.0757894736844,0,65114.44,
012000,Cruiser Academy,,,308,308,0,0,16,16,2013,29,87.608,2540.632,106.168,32699.744,32699.744,0,522.882,8366.1119,,7309.26,0,16,2659.35225,0,42549.636,
012002,College Hill Leadership Academ,,,240,240,0,0,13,13,2013,58,87.608,5081.264,106.168,25480.32,25480.32,0,522.882,6797.466,,6065.68,0,13,2817.481846153846,0,36627.264,
012010,Cleveland College Preparatory,,,486,486,0,0,8,8,2013,85,87.608,7446.68,106.168,51597.648,51597.648,0,522.882,4183.0559,,3670.32,0,8,7839.331,0,62714.648,
012011,Columbus Performance Academy,,,286,286,0,0,23,23,2013,63,87.608,5519.304,106.168,30364.048,30364.048,0,522.882,12026.2859,,10277.54,0,24,1923.3705000000002,0,46160.89200000001,
012025,Constellation Schools: Stockya,,,138,138,0,0,18,18,2013,32,87.608,2803.456,106.168,14651.184,14651.184,0,522.882,9411.8759,,8258.23,0,18,1428.4927777777775,0,25712.869999999995,
012026,Constellation Schools: Collinw,,,140,140,0,0,4,4,2013,31,87.608,2715.848,106.168,14863.52,14863.52,0,522.882,2091.5279,,1835.16,0,5,3882.9055999999996,0,19414.528,
012029,Citizens Leadership Academy,,,198,198,0,0,17,17,2013,33,87.608,2891.064,106.168,21021.264,21021.264,0,522.882,8888.9939,,7822.81,0,17,1866.7728235294117,0,31735.138,
012030,Near West Intergenerational,,,134,134,0,0,12,12,2013,25,87.608,2190.2,106.168,14226.512,14226.512,0,522.882,6274.5839,,5589.05,0,13,1692.7509230769233,0,22005.762000000002,
012033,Foxfire Intermediate School,,,130,130,0,0,24,24,2013,31,87.608,2715.848,106.168,13801.84,13801.84,0,522.882,12549.1679,,11747.29,0,24,1177.7074166666669,0,28264.978000000003,
012036,Thurgood Marshall High School,,,68,68,0,0,8,8,2013,21,87.608,1839.768,106.168,7219.424,7219.424,0,522.882,4183.0559,,3670.32,0,8,1591.189,0,12729.512,
012037,New Beginnings Academy,,,82,82,0,0,5,5,2013,25,87.608,2190.2,106.168,8705.776,8705.776,0,522.882,2614.41,,2276.98,0,5,2634.5912,0,13172.955999999998,
012040,Road to Success Academy,,,68,68,0,0,8,8,2013,20,87.608,1752.16,106.168,7219.424,7219.424,0,522.882,4183.0559,,3552.89,0,8,1565.55925,0,12524.474,
012041,The Arch Academy,,,34,34,0,0,2,2,2013,0,87.608,0,106.168,3609.712,3609.712,0,522.882,1045.7639,,888.22,0,2,2248.966,0,4497.932,
012042,George V. Voinovich Reclam,,,108,108,0,0,10,10,2013,32,87.608,2803.456,106.168,11466.144,11466.144,0,522.882,5228.82,,4587.9,0,10,1885.75,0,18857.5,
012045,Patriot Preparatory Academy,,,1108,1108,0,0,16,16,2013,140,87.608,12265.12,106.168,117634.144,117634.144,0,522.882,8366.1119,,7212.12,0,17,8065.375529411765,0,137111.384,
012052,Imagine on Superior,,,340,340,0,0,10,10,2013,80,87.608,7008.64,106.168,36097.12,36097.12,0,522.882,5228.82,,4873.59,0,12,3998.279166666667,0,47979.350000000006,
012054,North Central Academy-Fremont,,,202,202,0,0,13,13,2013,27,87.608,2365.416,106.168,21445.936,21445.936,0,522.882,6797.466,,6396.71,0,13,2323.697076923077,0,30208.062,
012060,Akros Middle School,,,260,260,0,0,35,35,2013,58,87.608,5081.264,106.168,27603.68,27603.68,0,522.882,18300.87,,15720.5,0,35,1383.012685714286,0,48405.444,
012078,Quest Community School,,,58,58,0,0,14,14,2013,0,87.608,0,106.168,6157.744,6157.744,0,522.882,7320.3479,,6822.29,0,14,927.1452857142857,0,12980.034,
012090,Academy of New Media Middle,,,282,282,0,0,11,11,2013,66,87.608,5782.128,106.168,29939.376,29939.376,0,522.882,5751.7019,,4933.86,0,11,3695.9421818181813,0,40655.363999999994,
012105,Southside Academy,,,796,796,0,0,66,66,2013,265,87.608,23216.12,106.168,84509.728,84509.728,0,522.882,34510.212,,27319.83,0,66,2046.1466363636366,0,135045.678,
012497,PCSl,,,98,98,0,0,10,10,2013,0,87.608,0,106.168,10404.464,10404.464,0,522.882,5228.82,,4927.51,0,10,1533.1974,0,15331.974,
012501,Beacon Hill Academy,,,98,98,0,0,6,6,2013,28,87.608,2453.024,106.168,10404.464,10404.464,0,522.882,3137.2919,,2910.7,0,6,2628.0313333333334,0,15768.188,
012513,Cincinnati College Prep East,,,746,746,0,0,20,20,2013,169,87.608,14805.752,106.168,79201.328,79201.328,0,522.882,10457.64,,9317.56,0,20,5166.231999999999,0,103324.63999999998,
012528,Academy for Urban Solutions,,,356,356,0,0,28,28,2013,65,87.608,5694.52,106.168,37795.808,37795.808,0,522.882,14640.6959,,12679.58,0,28,2006.0681428571427,0,56169.907999999996,
012529,Focus North High School,,,356,356,0,0,16,16,2013,79,87.608,6921.032,106.168,37795.808,37795.808,0,522.882,8366.1119,,7232.12,0,16,3246.81,0,51948.96,
012541,University of Cleveland Prep,,,728,728,0,0,10,10,2013,121,87.608,10600.568,106.168,77290.304,77290.304,0,522.882,5228.82,,4619.88,0,10,9251.075200000001,0,92510.75200000001,
012545,Imagine Woodbury Academy,,,172,172,0,0,4,4,2013,39,87.608,3416.712,106.168,18260.896,18260.896,0,522.882,2091.5279,,1739.66,0,4,5854.317,0,23417.268,
012556,Pearl Academy,,,404,404,0,0,24,24,2013,95,87.608,8322.76,106.168,42891.872,42891.872,0,522.882,12549.1679,,11010.97,0,25,2489.02408,0,62225.602000000006,
012557,Woodland  Academy,,,914,914,0,0,46,46,2013,252,87.608,22077.216,106.168,97037.552,97037.552,0,522.882,24052.5719,,21104.35,0,46,3048.2416956521743,0,140219.11800000002,
012624,Accelerated Achievement Acad,,,66,66,0,0,5,5,2013,0,87.608,0,106.168,7007.088,7007.088,0,522.882,2614.41,,2317.9699,0,5,1865.0115799999999,0,9325.0579,
012627,STEAM Academy Youngstown,,,72,72,0,0,3,3,2013,14,87.608,1226.512,106.168,7644.096,7644.096,0,522.882,1568.6459,,1241.81,0,3,3370.806,0,10112.418,
012629,Great Expectations Elem Sch,,,158,158,0,0,4,4,2013,39,87.608,3416.712,106.168,16774.544,16774.544,0,522.882,2091.5279,,1760.57,0,4,5487.9565,0,21951.826,
012644,STEAM Academy of Warren,,,220,220,0,0,7,7,2013,50,87.608,4380.4,106.168,23356.96,23356.96,0,522.882,3660.1739,,3245.73,0,7,4426.155714285714,0,30983.089999999997,
012668,Garfield Academy,,,548,548,0,0,43,43,2013,139,87.608,12177.512,106.168,58180.064,58180.064,0,522.882,22483.926,,21034.52,0,44,2077.093090909091,0,91392.096,
012671,Constellation Schools:Eastside,,,106,106,0,0,3,3,2013,21,87.608,1839.768,106.168,11253.808,11253.808,0,522.882,1568.6459,,1376.3699,0,6,2411.65765,0,14469.9459,
012684,Broadway Academy,,,540,540,0,0,29,29,2013,140,87.608,12265.12,106.168,57330.72,57330.72,0,522.882,15163.5779,,13304.92,0,29,2858.646896551724,0,82900.76,
012685,Steve Sanders Academy,,,72,72,0,0,2,2,2013,14,87.608,1226.512,106.168,7644.096,7644.096,0,522.882,1045.7639,,917.58,0,2,4894.094,0,9788.188,
012867,Townsend North Community Sch,,,72,72,0,0,27,27,2013,17,87.608,1489.336,106.168,7644.096,7644.096,0,522.882,14117.8139,,13625.93,0,27,842.9393333333333,0,22759.361999999997,
043489,Akron City SD,,,26066,22282,3784,4173,-729,3444,2013,10314,87.608,903588.912,106.168,2767375.088,2365635.376,401739.712,522.882,1800805.6079,447.59,1867803.12,127,4344,1238.820648624469,157330.22237530755,5538767.120000001,
043497,Alliance City SD,,,3022,2884,138,549,-16,533,2013,1183,87.608,103640.264,106.168,320839.696,306188.512,14651.184,522.882,278696.1059,510.89,280481.28,0,584,1207.125410958904,0,704961.24,
043505,Ashland City SD,,,3776,3377,399,472,-28,444,2013,855,87.608,74904.84,106.168,400890.368,358529.336,42361.032,522.882,232159.608,496.34,234272.67,0,501,1417.301153692615,0,710067.878,
043513,Ashtabula Area City SD,,,4223,3830,393,798,-21,777,2013,1499,87.608,131324.392,106.168,448347.464,406623.44,41724.024,522.882,406279.3139,512.3,408817.53,11,826,1180.9909032258063,12990.899935483869,988489.3859999999,
043521,Athens City SD,,,2715,2653,62,303,-15,288,2013,561,87.608,49148.088,106.168,288246.12,281663.704,6582.416,522.882,150590.0159,500.98,151797.9,0,452,1082.2834247787612,0,489192.108,
043539,Barberton City SD,,,4027,3817,210,722,-25,697,2013,1240,87.608,108633.92,106.168,427538.536,405243.256,22295.28,522.882,364448.7539,508.19,366911.59,12,689,1288.2796661911557,15459.355994293868,903084.0460000001,
043547,Bay Village City SD,,,3327,2545,782,311,-5,306,2013,165,87.608,14455.32,106.168,353220.936,270197.56,83023.376,522.882,160001.892,517.46,160931.6,46,360,1301.9897931034482,59891.530482758615,528607.8559999999,
043554,Beachwood City SD,,,2331,1605,726,189,-4,185,2013,149,87.608,13053.592,106.168,247477.608,170399.64,77077.968,522.882,96733.1699,514.89,97313.69,16,209,1590.4217333333333,25446.747733333334,357844.89,
043562,Bedford City SD,,,3912,3503,409,570,-17,553,2013,990,87.608,86731.92,106.168,415329.216,371906.504,43422.712,522.882,289153.746,510.56,291017.59,20,606,1266.898923322684,25337.97846645368,793078.7260000001,
043570,Bellaire Local SD,,,1523,1217,306,312,-7,305,2013,402,87.608,35218.416,106.168,161693.864,129206.456,32487.408,522.882,159479.0099,514.25,160444.98,8,254,1363.9590076335878,10911.672061068703,357357.26,
043588,Bellefontaine City SD,,,2765,2651,114,365,-9,356,2013,946,87.608,82877.168,106.168,293554.52,281451.368,12103.152,522.882,186145.9919,513.13,187293.09,0,471,1196.8678938428873,0,563724.7779999999,
043596,Bellevue City SD,,,2339,2088,251,343,-9,334,2013,410,87.608,35919.28,106.168,248326.952,221678.784,26648.168,522.882,174642.588,512.34,175732.95,0,345,1333.272991304348,0,459979.18200000003,
043604,Belpre City SD,,,1064,1013,51,161,-8,153,2013,313,87.608,27421.304,106.168,112962.752,107548.184,5414.568,522.882,80000.946,500.9,80644.12,0,182,1214.4405274725273,0,221028.17599999998,
043612,Berea City SD,,,8466,6859,1607,1115,-24,1091,2013,1204,87.608,105480.032,106.168,898818.288,728206.312,170611.976,522.882,570464.262,514.71,573896.59,65,1050,1415.4214439461884,92002.39385650225,1578194.9100000001,
043620,Bexley City SD,,,3335,2119,1216,211,-16,195,2013,223,87.608,19536.584,106.168,354070.28,224969.992,129100.288,522.882,101961.9899,488.72,103120.9,0,201,2371.7799203980103,0,476727.764,
043638,Bowling Green City SD,,,3666,3050,616,450,-13,437,2013,660,87.608,57821.28,106.168,389211.888,323812.4,65399.488,522.882,228499.434,511.02,229959.67,22,406,1581.7589672897195,34798.69728037383,676992.838,
043646,Brecksville-Broadview Heights,,,4883,4260,623,382,-6,376,2013,316,87.608,27684.128,106.168,518418.344,452275.68,66142.664,522.882,196603.6319,517.65,197743.69,4,439,1679.1109751693002,6716.443900677201,743846.162,
043653,Brooklyn City SD,,,1790,1412,378,185,-12,173,2013,316,87.608,27684.128,106.168,190040.72,149909.216,40131.504,522.882,90458.586,493.76,91345.02,15,235,1236.2794720000002,18544.19208,309069.868,
043661,Brunswick City SD,,,8503,7565,938,851,-22,829,2013,794,87.608,69560.752,106.168,902746.504,803160.92,99585.584,522.882,433469.178,512.53,436166.7,17,832,1658.9799246171967,28202.658718492345,1408473.956,
043679,Bryan City SD,,,2236,2000,236,218,-12,206,2013,364,87.608,31889.312,106.168,237391.648,212336,25055.648,522.882,107713.692,498.35,108640.76,15,335,1079.7763428571427,16196.64514285714,377921.72,
043687,Bucyrus City SD,,,1809,1511,298,287,-12,275,2013,478,87.608,41876.624,106.168,192057.912,160419.848,31638.064,522.882,143792.55,504.68,144843.91,0,324,1169.0692777777779,0,378778.44600000005,
043695,Cambridge City SD,,,2515,2299,216,384,-17,367,2013,830,87.608,72714.64,106.168,267012.52,244080.232,22932.288,522.882,191897.694,503.49,193341.78,8,507,1035.0853203883496,8280.682563106797,533068.9400000001,
043703,Campbell City SD,,,1330,1276,54,208,-19,189,2013,455,87.608,39861.64,106.168,141203.44,135470.368,5733.072,522.882,98824.6979,481.78,100209.4,0,198,1420.5781818181817,0,281274.48,
043711,Canton City SD,,,10125,9606,519,1999,-164,1835,2013,4402,87.608,385650.416,106.168,1074951,1019849.808,55101.192,522.882,959488.4699,485.92,971352.14,16,1655,1455.3881244763616,23286.209991621785,2431953.5560000003,
043729,Celina City SD,,,2866,2748,118,449,-9,440,2013,531,87.608,46519.848,106.168,304277.488,291749.664,12527.824,522.882,230068.08,515.45,231438.09,0,521,1117.534406909789,0,582235.426,
043737,Centerville City SD,,,9888,8304,1584,914,-11,903,2013,952,87.608,83402.816,106.168,1049789.184,881619.072,168170.112,522.882,472162.4459,519.53,474852.02,87,1099,1355.8549915682968,117959.38426644182,1608044.02,
043745,Chillicothe City SD,,,3493,2842,651,471,-7,464,2013,1054,87.608,92338.832,106.168,370844.824,301729.456,69115.368,522.882,242617.2479,518.08,244017.82,8,374,1851.3127643979058,14810.502115183246,707201.476,
043752,Cincinnati Public Schools City,,,44739,30812,13927,7134,-957,6177,2013,19489,87.608,1707392.312,106.168,4749850.152,3271248.416,1478601.736,522.882,3229842.1139,463.59,3307285.16,838,6836,1272.4169434454,1066285.3986072452,9764527.624,
043760,Circleville City SD,,,2770,2185,585,275,-16,259,2013,599,87.608,52477.192,106.168,294085.36,231977.08,62108.28,522.882,135426.438,496.88,136640.69,4,378,1264.9299528795812,5059.719811518325,483203.24199999997,
043778,Claymont City SD,,,2321,2106,215,403,-10,393,2013,606,87.608,53090.448,106.168,246415.928,223589.808,22826.12,522.882,205492.626,513.05,206760.55,0,461,1098.1928980477223,0,506266.926,
043786,Cleveland Municipal City SD,,,51120,41400,9720,12950,-1891,11059,2013,31084,87.608,2723207.072,106.168,5427308.16,4395355.2,1031952.96,522.882,5782552.038,458.79,5941334.5199,428,9095,1479.770004399874,633341.5618831461,14091849.7519,
